,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
1124,b'Persahabatan sejati layaknya arti kesehatan; Nilainya baru kita sadari setelah kita kehilangannya. (*)',sahabat sejati layak arti nilai baru sadar hilang,2,1,0.9,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1125,"b'@worksfess Aku tim yg harus senang dgn kerjaan sih nder, jd walopun gajinya banyak kalo aku tida senang ya pasti ku lepas, karna impact nya ke kesehatan kita juga'",aku tim senang kerja sih nder jd walopun gaji banyak kalo aku tida senang ku lepas karna impact nya sehat,2,6,0.9526,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1126,b'RT @SastraDimeja: Wilujeng taun enggal 2023!!! \n\nMugo Gusti Alloh maringi kesehatan lan kesuksesan.\n\nAmin...',wilujeng taun enggal gusti alloh maringi sehat lan,2,3,0.9,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1127,"b'@tanyakanrl nope. demi kesehatan mentalku, nope.'",nope sehat mental nope,2,4,0.6999,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1128,b'gmn ya jehanya jg ga ngomong kalo lg sakit tp kalo ngomong jg paling ntar dimarahin dibilang ga jaga kesehatan emang serba salah anjing kasihan bgt \xf0\x9f\x98\xad https://t.co/pO8I8GbD3v',gmn jehanya jg ga ngomong kalo lg sakit tp kalo ngomong jg paling ntar dimarahin bilang ga jaga sehat emang serba salah anjing kasihan bgt,2,0,0.9609,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1129,"b'Izin bertanya aplikasi SIM online korlantas polri kok tdk bisa dignkn ya, disaat akan masuk ke menu pemeriksaan kesehatan dan psikotes (stak dipindai wajah/foto) tdk klr sbgmn seharusnya, sy sdh cb slm 2 hari ini tp tdk bisa, mhn solusi @DivHumas_Polri @SimOnlineID @ListyoSigitP https://t.co/1B05voNtVi'",izin tanya aplikasi sim online korlantas polri kok dignkn saat masuk menu periksa sehat psikotes pindai klr sbgmn sy sdh cb slm hari tp mhn solusi,2,6,0.6306,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1130,b'@nijiroxmurakami Oh gitu.. Jaga kesehatan ya phi. Jangan sampe sakit lagii! Sekarang sih aku lagi sibuk nyiapin upcoming singlenya bnk48 sama member yang lain\xf0\x9f\x98\x8e\xe2\x9c\x8a\xef\xb8\x8f',gitu jaga sehat phi jangan sampe sakit sekarang sih aku sibuk nyiapin upcoming singlenya bnk48 sama member,2,1,0.6832,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1131,"b'RT @LoveToleransi: Sumbangan alat-alat kesehatan yang diberikan Yayasan BUMN untuk Indonesia terdiri dari delapan unit ventilator, delapan\xe2\x80\xa6'",sumbang sehat beri yayasan bumn indonesia diri delapan unit ventilator,2,3,0.7697,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1132,"b'@_haejiuhuy semoga ibu kamu lekas sembuh ya wawa, kamu juga jaga kesehatan'",moga ibu kamu lekas sembuh wawa kamu jaga sehat,2,3,0.5444,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1133,"b'Selamat datang tahun 2023, semoga Alloh selalu menjaga kita semua dari segala bahaya, senantiasa memberi rahmat, kesehatan, rezeki yang berkah, selamat dunia akhirat, amin https://t.co/lKF6ZiOenS'",selamat datang tahun moga alloh selalu jaga semua segala bahaya senantiasa beri rahmat sehat rezeki berkah selamat dunia akhirat amin,2,3,0.9571,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1134,"b'Gaes jangan lupa jaga kesehatan ya, minum vitamin, istrahat yang cukup, jangan lupa minum air putih yaaaw\n\n\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\n\n(Elap ingus)'",gaes jangan lupa jaga sehat minum vitamin istrahat cukup jangan lupa minum air putih,1,1,0.5772,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1135,"b'RT @KATADATAcoid: PeduliLindungi Akan Berubah Jadi Satu Sehat, Bank Data Kesehatan RI https://t.co/cPyf6wd7KI'",pedulilindungi ubah jadi satu sehat bank data sehat ri,2,8,0.91,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1136,"b'@HartantoEgi Salam Sahabat. Status penangguhan pembayaran berlaku bagi pendaftar baru atau peralihan segmen kepesertaan dengan masa tunggu 14 hari kalender, akan aktif setelah dilakukan pembayaran pertama sesuai tanggal yang ditentukan BPJS Kesehatan. Terima kasih. :) -arya'",salam sahabat status tangguh bayar laku daftar baru alih segmen serta masa tunggu hari kalender aktif laku bayar pertama sesuai tanggal tentu bpjs sehat terima kasih,2,8,0.964,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1137,"b'RT @Aprilia_wiji: Menteri BUMN Erick Thohir terus melakukan terobosan untuk memperkuat ketahanan kesehatan nasional Indonesia, salah satuny\xe2\x80\xa6'",menteri bumn erick thohir terus laku terobos kuat tahan sehat nasional indonesia salah,1,7,0.6308,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1138,"b'RT @IDNTimesSumut: Kantor BPJS Kesehatan Kedeputian Wilayah Sumatra Utara dan Aceh dilaporkan terbakar, Senin (2/1/2023). Kantor yang berad\xe2\x80\xa6'",kantor bpjs sehat deputi wilayah sumatra utara aceh lapor bakar senin kantor,2,2,0.9308,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1139,b'@ncphila cuaca lagi emang panas hujan panas hujan mana pnasnya terik gitu kamu harus jaga pola makan sama kesehatan nu',cuaca emang panas hujan panas hujan mana pnasnya terik gitu kamu jaga pola makan sama sehat nu,2,5,0.4828,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1140,"b'Kantor BPJS Kesehatan Kedeputian Wilayah Sumatra Utara dan Aceh dilaporkan terbakar, Senin (2/1/2023). Kantor yang berada di Jalan Karya, Kelurahan Karang Berombak, Kecamatan Medan Barat, Kota Medan itu dilaporkan terbakar pada pukul 19.20 WIB. https://t.co/rTOgiRu0KS https://t.co/hBhFA4dcyt'",kantor bpjs sehat deputi wilayah sumatra utara aceh lapor bakar senin kantor ada jalan karya lurah karang ombak camat medan barat kota medan lapor bakar pukul wib,2,2,0.5156,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1141,b'@ferdiriva Jujur aku langsung \xe2\x80\x9cHAAAH\xe2\x80\x9d bgt liat mereka terjun langsung ke got\xf0\x9f\x98\xb3 tetap jaga kesehatan ya mas2 dan semoga segera memperoleh alat penunjang kegiatannya\xe2\x98\xba\xef\xb8\x8f',jujur aku langsung bgt liat terjun langsung tetap jaga sehat mas2 moga segera oleh alat tunjang,2,4,0.6752,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1142,"b'@alfdin_fan done wml mau album only wgu, makasi banyak buat giveawaynya. semoga selalu diberikan kesehatan, kebahagiaan, makin lancar rezekinya, semoga apa yg diinginkan bisa tercapai, sukses selalu, dan semoga slalu dalam lindungan Tuhan amin \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'",done wml mau album only wgu makas banyak buat giveawaynya moga selalu beri sehat bahagia makin lancar rezeki moga apa ingin capai sukses selalu moga slalu lindung tuhan amin,2,3,0.969,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1143,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Kiarapedes#GrosirAlatKesehatanTerlengkapKiarapedes https://t.co/KNeJLbZkFI'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1144,"b'but, gue bersyukur banget. masih diberi kesehatan, dikelilingin orang baik, org tua yg masih lengkap, ada mas pipam yg selalu sabar, masih bisa dengerin lagi tulus, masih bisa ngerasain niqmat nya seblak. yahh at least gue masih ada alasan untuk bertahan hidup yakan?'",but gue syukur banget beri sehat dikelilingin orang baik org tua lengkap mas pipam selalu sabar dengerin tulus ngerasain niqmat nya seblak yahh at least gue alas tahan hidup yakan,2,4,0.5541,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1145,b'Jual Alat Kesehatan  Waluran Mandiri #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat waluran mandiri,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1146,b'New year aku makn bareng keluarga terus dilnjut bebakaran bareng keluarga besar dri mama hehe. Pleasee cantik bgtt\xf0\x9f\xa5\xba pasti happy bgt klo udh lama g kumpul gt. 2023 prioritasin kesehatan azizi asadel\n#ZeeLetter @A_ZeeJKT48',new year aku makn bareng keluarga terus dilnjut bebakaran bareng keluarga besar dri mama hehe pleasee cantik happy bgt klo udh lama g kumpul gt prioritasin sehat aziz,2,9,0.8776,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1147,"b'Sebenernya, kekurangan vitamin D secara umum bukan hal yang serius dan nggak ada gejala khusus, cuma emang ada hubungannya sama kesehatan tulang sama penyakit tidak menular (akhir-akhir ini sering dibahas hubungannya sama resistensi insulin, cuma aku belum baca lebih lanjut HEHE)'",sebenernya kurang vitamin d umum bukan serius gejala khusus cuma emang hubung sama sehat tulang sama sakit tular sering bahas hubung sama resistensi insulin cuma aku baca lebih lanjut,2,9,0.5876,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1148,b'@SUNDA_FESS Suruh cek kesehatan',suruh cek sehat,1,0,0.775,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1149,"b""RT @juyngjae: @sydcey Halo calia!\n\nSelamat malam, gimana harinya hari ini? don't forget to dinner \xf0\x9f\x8d\xb2,jaga kesehatan juga y gaess\xf0\x9f\x91\x8c https://t.\xe2\x80\xa6""",halo malam gimana hari hari forget to dinner sehat y,2,8,0.9182,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1150,"b'@liaaaacomelllll Sing semangat, mugo di paringi kesehatan lan rejeki ne lumintu.'",sing semangat mugo paring sehat lan rejeki ne lumintu,2,1,0.8714,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1151,b'@Nani_Indayanti @2022Bintan Berkah Natal &amp; semoga diberikan kesehatan dan dipertemukan dgn Natal yg akan datang\xf0\x9f\x99\x8f',berkah natal moga beri sehat temu natal,2,3,0.479,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1152,b'RT @bwinsandi3: Menteri BUMN @erickthohir terus perkuat ketahanan kesehatan. Erick Thohir bersama Yayasan BUMN untuk Indonesia memberi sumb\xe2\x80\xa6',menteri bumn terus kuat tahan sehat erick thohir sama yayasan bumn indonesia beri,2,3,0.9357,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1153,b'@aplod77 Sama-sama ya kak :D Tetap jaga kesehatan dan jangan lupa pakai masker ya Kak. Terima kasih Teman setia smartfren. Uti',kak tetap jaga sehat jangan lupa pakai masker kak terima kasih teman setia smartfren uti,2,1,0.7657,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1154,b'RT @Nailazaara__: Kunjungan kerja Menteri BUMN\xc2\xa0@erickthohir\xc2\xa0ke Sumbar selain proyek infrastruktur utk memajukan perekonomian &amp; pariwisata d\xe2\x80\xa6',kunjung kerja menteri sumbar proyek infrastruktur utk maju ekonomi pariwisata,2,7,0.91,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1155,b'Kantor BPJS Kesehatan di Kota Medan Terbakar https://t.co/scWhngY5Dy',kantor bpjs sehat kota medan bakar,2,9,0.8714,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1156,"b'RT @riyadisugeng167: Dalam rangka terus memperkuat ketahanan kesehatan , Erick Thohir bersama yayasan BUMN untuk Indonesia memberikan sumba\xe2\x80\xa6'",rangka terus kuat tahan sehat erick thohir sama yayasan bumn indonesia beri,2,3,0.9308,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1157,"b'Hanabi normal yang aslinya engga normal aku juga sayang sama kamuu. Jaga kesehatan yaa cngtip, semoga di tahun ini lebih bahagia. Mmf telat tapi, selamat tahun baru hanabi\xf0\x9f\x98\x98 https://t.co/XQsS2c7hEt'",hanabi normal asli engga normal aku sayang sama kamuu jaga sehat yaa cngtip moga tahun lebih bahagia mmf telat selamat tahun baru,2,1,0.7835,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1158,"b'RT @MOA_INA: [Ce:Pick] Ju Haknyeon\xc2\xb7Park Woojin\xc2\xb7Yeonjun\xc2\xb7Serim\xc2\xb7Alan\xc2\xb7Choi Yena, Tahun Kelinci \xe2\x98\x85 Rencana Tahun Baru \xe2\x91\xa1 \n\xe3\x80\xb0\xef\xb8\x8f\n\xf0\x9f\xa6\x8aBeruntung aku menyam\xe2\x80\xa6'",ju yena tahun kelinci rencana tahun baru aku,2,6,0.8714,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1159,b'#RagilFollowMe Ya tuhanku.. sayangi dan berikanlah Ibu dan Ayahku umur panjang (\xcb\x98\xca\x83\xc6\xaa\xcb\x98) kesehatan dan keselamatan untuk mereka.. Amin',tuhan sayang beri ibu ayah umur panjang sehat selamat amin,1,3,0.7135,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1160,b'@raya_metro Bagus buat kesehatan',bagus buat sehat,2,0,0.775,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1161,b'Berikanlah kesehatan pada keluarga hamba',beri sehat keluarga hamba,2,3,0.82,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1162,b'Badan Kepegawaian Negara (BKN) telah membuka pendaftaran PPPK Tenaga Kesehatan pada 3 November 2022. Pendaftaran PPPK Tenaga Kesehatan 2022 https://t.co/UBGAqJBlA7 #news #update',badan pegawai negara buka daftar ppk tenaga sehat november daftar ppk tenaga sehat,0,4,0.9307,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1163,b'Pemerintah Tanggung Iuran BPJS Kesehatan Penyandang Disabilitas-ODGJ\n\nKemensos usulkan ribuan nama penyandang disabilitas\n\n#PDIPerjuangan\n#PDIPerjuanganJabar\n#PDIPerjuanganGarut\n#SolidBergerak https://t.co/13jsOzmdhL',perintah tanggung iur bpjs sehat sandang usul ribu nama sandang,2,3,0.6481,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1164,"b'RT @yujinbeloved: @loafsury LUCU BANGET, MAKASIH JUGA LARASSS UDAH MAU JADI MOOTS KU DI TAHUN 2022, semoga kedepannya kita bisa lebih deket\xe2\x80\xa6'",lucu banget makasih larass udah mau jadi moots ku tahun moga depan lebih,2,1,0.6285,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1165,"b'@txtsoobiu Jaga kesehatan ya, Soobin... \xf0\x9f\xab\x82'",jaga sehat soobin,1,1,0.7,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1166,"b'program jaminan kesehatan yang ditawarin kantorku ditahun 2023 gak sebaik tahun 2022. agak disayangkan, cuma yaudah. semoga diberi sehat terus. :)'",program jamin sehat ditawarin kantor tahun baik tahun sayang cuma yaudah moga beri sehat terus,2,3,0.5158,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1167,"b'Selain untuk menambah rasa pada masakan, rempah-rempah juga terkenal karena manfaatnya bagi kesehatan. Mulai dari memperkuat sistem kekebalan tubuh sampai melawan infeksi.\n\n#MedcomID \n\nhttps://t.co/gUWlz48u7c'",tambah rasa masakan kenal manfaat sehat mulai kuat sistem kebal tubuh lawan,1,8,0.7375,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1168,b'#DailyGratitude \n\n1. Bersyukur untuk kesehatan keluarga yang baik.\n2. Untuk kumpul keluarga yang menyenangkan.\n3. Untuk makanan dan minuman yang cukup.',syukur sehat keluarga kumpul keluarga makan minum cukup,2,3,0.5161,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1169,"b'@GODHDAMN \xe3\x85\xa4\n\nIseng iseng berhadiah asam lambung ya, mas? \xf0\x9f\xa7\x8c \n\nJaga kesehatan, mas Aksak. Kalau bukan mas yang menjaga, siapa lagi yang akan menjaga, kan? \xf0\x9f\x98\xb6\xe2\x80\x8d\xf0\x9f\x8c\xab\xef\xb8\x8f\n\n\xe3\x85\xa4'",iseng hadiah asam lambung mas sehat mas aksak kalau bukan mas jaga siapa jaga,2,8,0.9308,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1170,b'Jual Alat Kesehatan  Mekar Mukti #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat mekar mukti,0,5,0.82,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1171,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Jatiluhur#GrosirAlatKesehatanTerlengkapJatiluhur https://t.co/trFnuiOUMd'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1172,"b'@Askrlfess Engga karena ga baik buat kesehatan, kalo enak mah tetep enak tp sayang sm dri sndri'",engga ga baik buat sehat kalo enak mah tetep enak tp sayang sm dri sndri,2,0,0.6221,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1173,b'RT @jayakabajay: 2020-2022 itu rasanya sungguh berat untuk kesehatan jiwa. Semoga 2023 bakal jauh lebih ramah buat kita semua.',rasa sungguh berat sehat jiwa moga bakal jauh lebih ramah buat semua,2,6,0.8267,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1174,"b'Paprika Hijau\n\nManfaat Paprika Hijau Untuk Kesehatan:\n1. Mencegah Anemia\n2. Mempertahankan Berat Badan\n3. Meningkatkan Kesehatan Mata\n\n#sayur #sayurmayur #paprika #paprikahijau \n\nKunjungin Store Online Kami Di Tokopedia, Shopee &amp; Bukalapak. https://t.co/uOZ4oixcOd'",paprika paprika hijau cegah tahan berat tingkat sehat store online tokopedia shopee bukalapak,1,6,0.91,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1175,b'@Tatum_alattas Subhanallah...smga Allah SWT senantiasa mberikan kesehatan utk beliau Bpk Jusuf Hamka',allah swt senantiasa mberikan sehat utk beliau bpk jusuf hamka,2,3,0.8875,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1176,"b'dulu operasi gigi bungsu pake bpjs kesehatan juga ditanggung penuh. ya walau casenya beda, tapi sama-sama operasi juga kok. \xf0\x9f\x91\x8d https://t.co/wnxvW1yLkR'",dulu operasi gigi bungsu pake bpjs sehat tanggung penuh casenya beda operasi kok,2,0,0.925,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1177,b'Kesehatan #KelasKu',sehat,1,5,0.5499,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1178,b'@codename_dias @arasohot @hotchokoreeto @Askrlfess ((mengutamakan kesehatan manusia dan tidak menyiksa hewan)) heh yg lo reply aja itu komenin bagian nyiksanya',sehat manusia siksa heh lo reply aja komenin bagi nyiksanya,2,2,0.8875,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1179,b'RT @wahananewsdotco: Tips Memulai Hidup Sehat di Tahun Baru https://t.co/ogHPPGInWZ #Olahraga #TipsHidupSehat #Kesehatan #Wahananews',tips mulai hidup sehat tahun baru,1,6,0.8714,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1180,"b'@kennetheia ""Yellow"".\n\n Btw Happy New Year Sis Keenn, Hopefully Tahun Ini Penuh Kebahagiaan Dan Kesehatan Buat Kamuu, God Bless You \xf0\x9f\x92\x97'",btw happy new year sis keenn hopefully tahun penuh bahagia sehat buat kamuu god bless you,2,3,0.7065,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1181,"b'@keraktelorrrr @nandoibrahim3 @nanana100505 @idoymaridoy @Askrlfess mjb kak, pasal 75 dan 76 UU Kesehatan menjelaskan bahwa aborsi dapat dilakukan jika dia korban perkosaan dan kehamilan belum berusia 6 minggu, berarti untuk dapat melakukan aborsi harus ada putusan pengadilan yang putusannya berisi bahwa korban telah diperkosa ya -cont'",mjb kak pasal uu sehat jelas aborsi laku korban perkosa hamil usia minggu arti laku aborsi putus adil putus isi korban perkosa,2,7,0.9609,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1182,b'Mantap..\xf0\x9f\x91\x8d\nMenteri BUMN Erick Thohir bersama yayasan BUMN untuk Indonesia memberikan sumbangan alat alat kesehatan kepada Pemprov Sumatera barat..\n\n#BangkitBersamaET https://t.co/UIujoESnqP',bumn erick thohir sama yayasan bumn indonesia beri sumbang alat alat sehat pemprov sumatera,2,3,0.7603,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1183,b'Tips Memulai Hidup Sehat di Tahun Baru https://t.co/ogHPPGInWZ #Olahraga #TipsHidupSehat #Kesehatan #Wahananews',tips mulai hidup sehat tahun baru,1,6,0.8714,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1184,"b'@fairryayen done wml, makasi banyak buat giveawaynya. semoga selalu diberikan kesehatan, kebahagiaan, makin lancar rezekinya, semoga apa yg diinginkan bisa tercapai, sukses selalu, dan semoga slalu dalam lindungan Tuhan amin \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'",done wml makas banyak buat giveawaynya moga selalu beri sehat bahagia makin lancar rezeki moga apa ingin capai sukses selalu moga slalu lindung tuhan amin,2,3,0.9654,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1185,"b'@nna Bismillah, aku mau paket A\nDone all rules ya kak. Terimakasih kak udah mau ngadain GA, semoga kakak selalu diberi kesehatan dan perlindungan oleh Tuhan.\nDan semoga aku mujur bisa dapet GA kakak hehehe'",bismillah aku mau paket all rules kak terimakasih kak udah mau ngadain ga moga kakak selalu beri sehat lindung moga aku mujur dapet ga kakak hehehe,2,3,0.9654,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1186,b'@tanyarlfes Jawaban serius....\n\n1. Jadi kpopers biar pikirannya ke cowo kpop mulu wkwkwk\n2. Kalau bosan ya tinggal jalan &amp; nonton sendirian\n3. WO rutin biar waktunya habis buat jaga kesehatan\n4. Fokus jadi versi terbaik diri ini setiap harinya https://t.co/IEP7H6NfqB',jawab jadi kpopers biar pikir cowo kpop mulu kalau bosan tinggal jalan nonton wo rutin biar waktu habis buat jaga fokus jadi versi baik diri hari,2,8,0.9625,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1187,"b'Indonesia memang sedang darvrat kesehatan mental! Bvnvh diri kembali terjadi, kali ini oleh siswa kelas 3 SMA di Ngoro, Mojokerto, Jawa Timur. Kenapa ya kasus 8vnuh diri makin marak, dan menj4ngkiti semua kalangan? Yuk simak selengkapnya di video ini!\n#Islamkaffah https://t.co/VD1yOrt2qU'",indonesia memang sedang darvrat sehat bvnvh diri jadi kali siswa kelas sma ngoro mojokerto jawa timur kasus diri makin marak menj4ngkiti semua kalang yuk simak lengkap video,2,2,0.9679,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1188,"b'semoga tahun ini bisa jadi tahun terobosan buat kita semua ya. kesehatan, kebahagiaan, kesuksesan di kuliah/sekolah, cari magang, mikir skripsi, urus kepanitiaan dan organisasi, pelayanan, dan semuanya.'",moga tahun jadi tahun terobos buat semua sehat bahagia sukses cari magang mikir skripsi urus panitia organisasi layan semua,2,6,0.6,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1189,"b""@yasmiksan i'm sorry\naku udah ada yg baru.. yang bisa selalu ada buat aku, maaf, temuin kebahagiaan mu juga ya, aku sekarang udah ada kebahagiaan ku, and jaga kesehatan selalu, maaf ga bisa nerusin perasaan ini.. ternyata bener lama bakalan kalah sama yg selalu ada,bahagia selalu yaa.""",b udah baru selalu buat aku maaf temuin bahagia mu aku sekarang udah bahagia ku and jaga sehat selalu maaf ga nerusin asa nyata bener lama bakal kalah sama selalu selalu yaa,2,1,0.971,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1190,b'RT @AgusYudhoyono: Pergantian tahun kita jadikan wkt utk berhenti sejenak &amp; merefleksikan apa yg sdh kita perbuat di 2022. Tdk lupa bersyuk\xe2\x80\xa6',ganti tahun jadi wkt utk henti jenak refleksi apa sdh buat lupa,2,7,0.9308,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1191,b'Searching permasalahan kesehatan di google malah bikin overthinking',searching masalah sehat google malah bikin overthinking,1,8,0.85,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1192,"b'@OptimusLee_ huhu iyaaa makasih ya kakk, kakak juga harus jaga kesehatan nya okeee!!'",huhu iyaa makasih kakk kakak jaga sehat nya,2,1,0.6471,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1193,"b'kalo mau mabok mah, padahal ada stella jeruk... knp kamu pilih yang merusak kesehatan sih dekk https://t.co/ZmgSFl6zwb'",kalo mau mabok mah padahal stella jeruk knp kamu pilih rusak sehat sih dekk,2,0,0.7048,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1194,"b'Proses Embarkasi dan Debarkasi berjalan aman dan Kondusif. \n\nTetap jaga kesehatan ya #kawanlaut \nAyo pulang liburan dengan kapal laut, karena Posko Angkutan Laut kini tersebar di seluruh Pelabuhan. \xf0\x9f\x98\x89\n\nLiburan  aman dan nyaman!'",proses embarkasi debarkasi jalan aman kondusif jaga sehat pulang libur kapal laut posko angkut laut kini sebar seluruh labuh aman,2,4,0.9437,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1195,"b'Prinsip ku kesehatan nomer satu. Gapeduli semepet apa dealine, aku tetep makan dulu. No one is going to safe you when you already sick https://t.co/AHnKs7IJaB'",prinsip ku sehat nomer satu gapeduli mepet apa dealine aku tetep makan dulu no one is going to safe you when you already sick,2,6,0.7687,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
