,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
742,"b'itu seperti penanggulangan bencana alam, sistem transportasi, distribusi bahan bakar minyak (BBM) dan pangan. \n\nPelayanan publik juga terus didorong di BUMN hingga BUMD se-Jawa Tengah.\n\n#sahabatganjar #ganjarpranowo #ganjar https://t.co/fpxdfqLssE'",tanggulang bencana alam sistem transportasi distribusi bahan bakar minyak pangan publik terus dorong bumn hingga bumd,2,17,0.5132,"alam, ekonomi, tengah, gw, bencana, rumah, bantu, target, aja, kerja"
743,b'alam na lahat \xf0\x9f\x98\xad',alam na lahat,2,4,0.1643,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
744,b'RT @aheryawan: Atheis akhirnya bersyahadat..menyakini dan beriman kpd Allah Tuhan sekalian alam.',atheis akhir iman kpd allah tuhan sekali alam,2,8,0.2214,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
745,"b'@jwwsmile WKWKWK KNP TMN AKU WILI-TYPING GINI SEMUA DAH\n\njadi gini, tmn kantorku kan mantannya udah meninggal tapi pas tmnku live ig tu akun alm cowoknya nonton live dia sama sering liat story juga. kata tmnku tu mantannya main ig dari alam baka \xf0\x9f\x98\xad\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",wkwkwk knp tmn aku gin semua gin tmn kantor mantan udah tinggal pas tmnku live ig tu akun alm cowok nonton live sama sering liat story kata tmnku tu mantan main ig alam baka,2,7,0.6354,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
746,"b'dear alam semesta, kalo sampe @senyeolie gadapet tiket fanmeet exo keterlaluan sih... dia sampe membership warnet cuma buat ini'",dear alam semesta kalo sampe gadapet tiket fanmeet exo terlalu sih sampe membership warnet cuma buat,2,8,0.5148,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
747,b'Wallahu alam tadi sore ujan deres bgt tp malem ini jd cerah bahkan tumben bgt bintangnya keliatan pdhl baru isya\xf0\x9f\xa5\xba jadi tadi waktu nganterin pihak perempuan rame rame smpe tetangga ikut trs smpe rumah pihak laki \xc2\xb2 wajib makan! buat ngehormatin katanya tp aku cuma makan semangka',wallahu alam tadi sore ujan deres bgt tp malem jd cerah bahkan tumben bgt bintang liat pdhl baru jadi tadi waktu nganterin pihak perempuan rame rame smpe tetangga ikut trs smpe rumah pihak laki wajib buat ngehormatin kata tp aku cuma makan semangka,2,8,0.6175,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
748,b'RT @hail_terror: Salju di Makkah Al Mukarramah.. Masjidil Haram\n\nWaktunya telah tiba !! https://t.co/RiWZZ2Y2an',salju makkah al mukarramah masjidil tiba,0,16,0.3011,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
749,b'@naravitaminz di alam semesta lain morkpi lg makan popmie sambil pacaran',alam semesta morkpi lg makan popmie pacar,2,9,0.2303,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
750,b'@collegemenfess seruu 9/10 aku paling suka tiap ada kegiatan lapangan soalnya lebih tau tentang benda-benda hidup dan mati yang ada di alam! tapi buat yg fisiknya lemah agak susah sih',seruu aku paling suka tiap giat lapang soal lebih tau hidup mati buat fisik lemah susah sih,2,8,0.3321,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
751,"b'@UncleSunzes @twtshah_alam Apa masalah, tak pakai duit hgpa pun\xe2\x80\xa6'",apa masalah pakai duit hgpa,2,16,0.2735,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
752,b'@ButterCupdanie1 Ya sdh berharap sj kbr sampai kpdnya di alam mimpinya \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad',sdh harap sj kbr kpdnya alam mimpi,1,15,0.2343,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
753,b'mendapat panggilan alam pas udah mau tidur ituuu...',dapat panggil alam pas udah mau tidur ituu,2,8,0.3343,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
754,b'Mera Dil Ye Pukare Aja Funny Comedy by Khursheed Alam #khursheedalamtv #music #funny #Video #viral #Trending #funnyvideo #ViralVideo #trendingvideo https://t.co/2P2hWrMW3k',mera dil ye pukare aja funny comedy by khursheed alam,2,0,0.2572,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
755,b'@KHANZAADI__ @BushraHena @Bushra_Bano07 @Bawal_Zon @BanooAhamd @badre2_alam @ayshawahid_ @asiy__786 @AnjumAteeq22 @angel__8936 @AMR__Official07 walekum assalam',walekum assalam,1,19,0.2372,"baka, assalam, nikmat, gaji, bulan, walaikum, kona, gemes, main, puncak"
756,b'RT @erwinarnada: alam itu selalu kasi tanda tanda. ga usah kegenitan renang di laut. lu hanyut.',alam selalu kasi tanda tanda ga usah genit renang laut lu hanyut,2,11,0.5877,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
757,b'@levicornus \xf0\x9f\x98\xad gmn nyuruhnya udh di alam baka',gmn nyuruhnya udh alam baka,0,19,0.19,"baka, assalam, nikmat, gaji, bulan, walaikum, kona, gemes, main, puncak"
758,b'@GanjaranApp @ganjarpranowo @infoBMKG @bmkg_semarang Bencana banjir Jateng jelas gada sangkut pautnya dg tendensi politik karena ini sangat jelas pure Murni faktor alam',bencana banjir jateng jelas gada sangkut paut tendensi politik sangat jelas pure murni faktor alam,2,4,0.649,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
759,b'@chikitabish alam na alam mo galawan ni yg e hays \xf0\x9f\x99\x83\xf0\x9f\x98\x80',alam na alam mo galawan ni e hays,2,4,0.3599,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
760,b'Aku cadangakan MB selangor tukarkan nama Shah alam Stadium jadi Long Pele Stadium https://t.co/9EhFPD46K1',aku cadangakan mb selangor tukar nama shah alam stadium jadi long pele stadium,1,11,0.4127,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
761,b'alam niyo kayo ah akdnsnsn https://t.co/wo0764mCo4 https://t.co/fRbyQeAUAr',alam niyo kayo ah akdnsnsn,2,14,0.1621,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
762,"b'\xe2\xa0\x80\n\nSetelah dinyalakan, dengan semangat balon pom bensin bernama Aiden itu bergerak kekanan dan kekiri, bergerak menunjukan arah masuk ke pom bensin. \n\nAngin berhembus bukan hanya dari mesinnya, angin alam juga berhembus sepoi-sepoi. Sejuk sekali pikir balon itu.\n\n\xe2\xa0\x80'",nyala semangat balon pom bensin nama aiden gerak kan kir gerak tunjuk arah masuk pom bensin hembus bukan mesin angin alam hembus sejuk sekali pikir balon,2,4,0.6145,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
763,"b'5. Aurora Ponda, Asal-Usul Ekofeminisme: Budaya Patriarki dan Sejarah Feminisasi Alam, Yogyakarta, Cantrik Pustaka, Feb 2021, 144 hlm, 60.000\n\n#KatalogJBS\nKatalog Lengkap Jan 2023:\nhttps://t.co/S9V3NKvZZ8: 0818-0271-7528 (WA)\nhttps://t.co/Or57UC0ftL https://t.co/S3J5uyIy8v'",aurora ponda budaya patriark sejarah feminisasi alam yogyakarta cantrik pustaka feb hlm lengkap jan,2,10,0.4053,"alam, waktu, hulu, shah, januari, masuk, jam, sepang, mas, rawang"
764,"b'@Remuri2020 Jadi ya teman\xc2\xb2 ku yang aku cintai,ku sayangi dan ku lestarikan di alam liar hingga otak nya gepeng sebelah\xf0\x9f\x99\x8f\n\nAku mndpt nsfw\xc2\xb2 mixue dr twitter juga wahai saudara saudiri'",jadi ku aku sayang ku lestari alam liar hingga otak nya gepeng mndpt mixue twitter wahai saudara saudiri,2,9,0.6424,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
765,b'Bodo lah makan ubat ni buat aku rasa macam\xe2\x80\xa6. Blank. Takde feelings apa. Kosong sekosong alam haih',bodo lah makan ubat ni buat aku rasa blank takde feelings apa kosong kosong alam haih,2,1,0.3624,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
766,"b'RT @CerekaApp: ""Seluruh Alam Dalam Sebutir Debu"" kini boleh dibaca di Cereka!\n\nDownload dan baca di Cereka https://t.co/3BVfRqJLZL https://\xe2\x80\xa6'",seluruh alam butir debu kini baca baca cereka,2,3,0.506,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
767,b'@jawashitpost Mbiyen mantan pecinta alam nek ra nduwe angkringan cedhak kampus \xf0\x9f\xa4\xa3',mbiyen mantan cinta alam nek ra nduwe angkring cedhak kampus,2,7,0.2026,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
768,b'@tanyarlfes Oo itu orangnya si alam yg suka nulis2 itu',oo orang si alam suka nulis2,2,8,0.3331,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
769,"b'YOIKI SENG JARENE YULI SOMPEL ""HUKUM ALAM""'",yoiki seng jarene yuli sompel hukum alam,2,3,0.2506,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
770,"b'@jackarsonn Wkwk mereka masih di alam mimpi anjirr, kasian bgt ihh. Stress kali liat idolnya kalah saing sama idol nugu yg mrka injek"" dulu'",wkwk alam mimpi anjirr kasi bgt ihh stress kali liat idolnya kalah saing sama idol nugu mrka injek dulu,2,2,0.3649,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
771,b'ALAM NYA ASSET NYA ANG LIMANG STRAND NA BANGS NYA EMZ GANDA NI TEH https://t.co/lEOjh92Mva',alam nya asset nya ang limang strand na bangs nya emz ganda ni teh,1,4,0.4915,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
772,b'Bro. Are you sure ? Semoga lu peka dengan tanda tanda alam ya bro.',bro are you sure moga lu peka tanda tanda alam bro,2,11,0.4777,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
773,b'Wanita kera*** itu menarik tubuh siluman kethek ireng ke alam lain bersamaan dengan munculnya kabut yang sangat pekat itu.',wanita tarik tubuh siluman kethek ireng alam sama muncul kabut sangat pekat,1,2,0.4786,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
774,b'Tidur bisa 7 jam pas weekday aja udah alhamdulillah banget tanpa distraksi karna alam bawah sadar nya ikutan stres juga ehe https://t.co/qUkuWD7kL8',tidur jam pas weekday aja udah alhamdulillah banget distraksi karna alam bawah sadar nya ikut stres ehe,2,3,0.2933,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
775,"b'@enchacte Belum ngantuk masa, biasanya udah di alam mimpi.'",ngantuk masa biasa udah alam mimpi,2,3,0.2774,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
776,"b'@tanyarlfes Susah nder, soalnya udah beda alam :)))'",susah nder soal udah beda alam,2,8,0.4461,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
777,b'@viopromote semoga tenang di alam sana dan keluarga yg ditinggalkan diberi ketabahan',moga tenang alam sana keluarga tinggal beri tabah,1,8,0.2594,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
778,"b'Hai delima sabar ya sayang sini pelukk.. you deserve better than him and your ex best friend. Yakin deh hukum alam akan selalu mengumpulkan orang2 yang sefrekuensi, tuhan tau kamu orang baik jadi kamu dijauhin dari sirkel mereka, cheer upp baby\xf0\x9f\x98\x98 https://t.co/KzibUBnodt'",hai delima sabar sayang sini pelukk you deserve better than him and your ex best friend yakin deh hukum alam selalu kumpul orang2 frekuensi tuhan tau kamu orang baik jadi kamu dijauhin sirkel cheer upp,2,18,0.4256,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
779,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/K1rxKKNCwv'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
780,b'dosen spai ter aneh se alam semesta',dosen spai ter aneh se alam semesta,2,14,0.3394,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
781,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/U4ebFwOISq'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
782,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/msgapzHmOd'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
783,"b'@myggukbean Benerrrr, kta lahir dan alam semesta sj sdh jd bukti\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87'",benerr kta lahir alam semesta sj sdh jd,2,15,0.3445,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
784,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/jqt1deiIob'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
785,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/UJbDrOBCiW'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
786,"b'@daIIinne Tenang, aku tulisnya di hati kok. Kalo di meja pakai tipe-x itu kelakuannya Bang Alam di sekolah, Daila..'",tenang aku tulis hati kok kalo meja pakai laku bang alam sekolah daila,2,3,0.4354,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
787,"b'@unbeLIEver92 @CNNIndonesia nyamain covid virus dr alam dg HIV yg penyakitnya muncul atas dasar kesadaran manusia? \nKlo mw nyamain hrs ke org diabetes, krn pola hidup yg salah. Bedanya mereka merasa nyesel. Sdgkn kaum LGBT ga merasa bersalah &amp; malah nglunjak.'",nyamain covid virus alam hiv sakit muncul atas dasar sadar manusia mw nyamain hrs org diabetes pola hidup salah beda rasa nyesel sdgkn kaum lgbt ga rasa salah malah nglunjak,2,0,0.4944,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
788,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/VRskPrVZcI'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
789,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/FdiTlNm4wQ'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
790,"b'RT @isuchismita_c: Fanboys, tumlogo ki sumy ke samne aisi hi halat honewala h. \xf0\x9f\x98\x82\xf0\x9f\x98\x82.\nIncluding fangirls bhi \xf0\x9f\xa4\xad.\nEkbar apna reality dekh lo.\nHa\xe2\x80\xa6'",fanboys tumlogo ki sumy samne aisi hi halat honewala h fangirls bhi apna reality dekh,1,0,0.2952,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
791,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/ijLWCLHion'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
792,"b'Ya mengambil hak yang bukan miliknya itu emang gak baik, meskipun dari pihak kita udah mengikhlaskan tapi alam tetap bekerja https://t.co/2nOx4XbMEZ'",ambil hak bukan milik emang baik meski pihak udah ikhlas alam tetap kerja,2,11,0.4994,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
793,b'tahu nak delete tweet terpaling ramai kawan semesta alam https://t.co/KntQU4e7KP',tahu nak delete tweet paling ramai kawan semesta alam,2,1,0.1993,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
794,"b'Friends tanya, dah ada bf ke? Sebab Tehah dh start kumpul duit for my kids\nNope.\nBut I do know yg kids perlukan banyak duit utk dibesarkn\nImagine your kids dri kecik with susu/pampers sampai dia ke alam pekerjaan (entry level), nk kne support\nTapi kalau x kawen, anak tekak ada \xf0\x9f\x98\x9c'",friends tanya dah bf tehah dh start kumpul duit for my i do know kids perlu banyak duit utk your kids dri kecik with alam kerja nk kne kalau x kawen anak tekak,2,12,0.426,"jangan, tu, kalau, alam, tinggal, jadi, ni, masuk, nak, tidur"
795,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/sZVLK8J54o'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
796,b'@nurjariah_ Bersiap-siap pindah ke alam mimpi',pindah alam mimpi,1,3,0.2906,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
797,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/8KiNDcjoA0'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
798,"b'@twtshah_alam Makan dgn kawan lelaki sahaja, total Rm50/4=Rm12.50\n.\nMakan mix lelaki perempuan.\nBil perempuan akan uruskan.\nSenah 12:80\nAyu 11:89\nAli 10:31\nKamal 12.10\nBoleh bayar guna QR pay.\nLelaki kena diam je time tu. Jgn berani komen klau tanak panjang citer.'",makan kawan lelaki sahaja total mix lelaki perempuan bayar qr kena diam je time tu jgn berani komen klau tanak panjang citer,2,15,0.5109,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
799,b'@GanjaranApp @ganjarpranowo @infoBMKG @bmkg_semarang Jangan menyangkut Pautkan bencana dengan politik karena yg menimpa Jateng itu justru murni faktor alam',jangan sangkut paut bencana politik timpa jateng justru murni faktor alam,2,4,0.5862,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
800,"b""RT @Bianisme: Di malam malam Ramadhan mereka bermalas malasan membaca Alqur'an sholat Tarawih dan ibadah lainnya.\ndan di malam Tahun Baru m\xe2\x80\xa6""",malam malam ramadhan malas malas baca sholat tarawih ibadah malam tahun baru,2,3,0.2392,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
801,"b""@twtshah_alam Not true\xf0\x9f\x99\x84 my lil fam biasanye sorang je tolong bayarkan dulu wlaupun cecah $100 lebih then bru lah byr balik nnti, tu pun we don't mind klau ada yg terkurang byr.. Just kira sedekah belanja dia je nnti..""",b not my lil fam biasanye sorang je bayar dulu wlaupun cecah lebih then bru lah byr balik nnti tu we mind klau kurang byr just kira sedekah belanja je nnti,2,1,0.7474,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
802,b'RT @budimandjatmiko: Indonesia masih dianggap miskin karena pendapatan per kapita-nya USD 3.870 pd 2020. Kita bisa naikkan jd USD 10.000 pd\xe2\x80\xa6',indonesia anggap miskin dapat per usd pd naik jd usd,2,5,0.1684,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
803,"b'@convomfs panggilan alam langganan gue pas smp, di sirkel gue satu skit perut lngsng nular skit perut smua\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",panggil alam langgan gue pas smp sirkel gue satu skit perut lngsng nular skit perut,0,8,0.5887,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
804,b'ilmu alam ilmu alam goblok taek a. feeling awakmu anggota pramuka',ilmu alam ilmu alam goblok taek a feeling awak anggota pramuka,2,18,0.3362,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
805,"b'@Askrlfess Entah, tapi sampai detik ini udah 10th masih bareng. Biarin waktu aja yang memisahkan, kalo bisa ya karena emang udah waktunya harus pisah alam.'",entah detik udah bareng biarin waktu aja pisah kalo emang udah waktu pisah alam,2,8,0.3944,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
806,b'@ImranRiazKhan Tobah hai agar mulk ka COAS yeah sab kary us mulk k logon ka alam kia ho ga \xf0\x9f\x9a\x89?',tobah hai mulk ka coas yeah sab kary us mulk k logon ka alam kia ho ga,0,0,0.4291,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
807,b'@mbok_tuminah Bangun di alam goib...',bangun alam goib,1,11,0.278,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
808,"b'Rakyat jelata hanya bisa selalu berdoa...\nSemoga azab Allah akan selalu bersama para pendusta, pelacur politik, pelacur keadilan, pengkhianat amanat rakyat, serta para penzolim rakyat Indonesia hingga ke alam kubur mereka selamanya..\nAmin Ya Robbal Alamin...\nAllah Maha Tahu... https://t.co/xpSkvJSXXd'",rakyat jelata selalu azab allah selalu sama dusta lacur politik lacur adil khianat amanat rakyat penzolim rakyat indonesia hingga alam kubur robbal maha tahu,2,18,0.7584,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
809,"b'Yang kami perasan, Kejiranan Seksyen 7 atau mungkin seluruh warga Shah Alam majoritinya masih lagi belum biasa atau berasa pelik dengan menu selain Kopi Susu dan Kopi O sekaligus ragu-ragu untuk memesan...'",peras jiran seksyen mungkin seluruh warga shah alam majoritinya biasa asa pelik menu kopi susu kopi o sekaligus mes,1,10,0.6289,"alam, waktu, hulu, shah, januari, masuk, jam, sepang, mas, rawang"
810,b'@HeryIdris5 Ohhh baru tau yaaa. Untuk kesorgahhh perlu diantar.. Berarti  ikut ya ke alam sana hahahaha',ohh baru tau yaa kesorgahh perlu antar arti ikut alam sana hahahaha,2,8,0.2821,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
811,"b'RT @Subur0204: Kenapa Alam yang disalahkan, kenapa bukan Tuhan langsung yang disalahkan??? https://t.co/arBfQ6O6xv'",alam salah bukan tuhan langsung salah,2,11,0.2588,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
812,b'@twtshah_alam @Aiman_Razman Tak juga. Kalau saya dan kawan2 lepak scene mcm ni bukan sbb tgh kira aku harga berapa ko harga berapa tp semua berebut nak bayar. Kadang akak cashir tersengih2 tengok kami semua berebut nak bayar. So jgn la buat spekulasi mcm ni ya x semua mcm ni',kalau kawan2 lepak scene mcm ni bukan tgh kira aku harga berapa ko harga berapa tp semua rebut nak bayar kadang akak cashir tersengih2 tengok semua rebut nak bayar jgn buat spekulasi mcm ni x semua mcm ni,2,7,0.7362,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
813,b'Konspirasi alam semesta by fiersa besari https://t.co/XuELPzxEWz',konspirasi alam semesta by fiersa besar,2,4,0.2773,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
814,"b'\xf0\x9f\x92\x9a \xf0\x9f\x92\x9a mau confess sama mas mas alam, tapi takut.. ada saran ga?'",mau confess sama mas mas alam takut saran ga,2,3,0.2848,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
815,"b'@schfess Kalo buat susahan mana ya olim, aku sendiri ""dituntut"" harus up to date banget sama peristiwa"" yg terjadi baik bencana alam maupun sosial, belom lagi kalo nasional disuruh bikin proposal \xf0\x9f\x98\x83 soalnya lebih hots dan wadidaw tp worth it bgt pengalamannya nderr'",kalo buat susah mana olim aku sendiri tuntut up to date banget sama peristiwa jadi baik bencana alam maupun sosial bom kalo nasional suruh bikin proposal soal lebih hots wadidaw tp worth it bgt alam nderr,2,8,0.3323,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
816,b'Lowongan Kerja Teknisi Semarang di PT Gas Alam Sentosa https://t.co/dMi8ACS2QS https://t.co/6SotwDkK5b',lowong kerja teknisi semarang gas alam sentosa,2,9,0.4776,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
817,b'@xzayrazeex @twtshah_alam the audacity kutuk kau sbb charge duit minyak. RM10 je pulak tu \xf0\x9f\xa4\xa3 bapak tak tau malu betul. ginilah bila fefeeling dia mem besar padahal sendiri sengkek',the audacity kutuk kau charge duit minyak rm10 je pulak tu bapak tau malu betul gin bila fefeeling mem besar padahal sendiri sengkek,2,1,0.6754,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
