,datetime,text,cleanTweet,emotion
1284,2023-01-02 22:03:07,"b'Sobat BUMN, PT INKA (Persero) mendapatkan 2 penghargaan dari Direktorat Jenderal Pendidikan Tinggi, Riset dan Teknologi (Ditjen Diktiristek) yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik\n\n#PenghargaanINKA https://t.co/zBIFMKXdYJ'",sobat bumn inka dapat harga direktorat jenderal didik tinggi riset teknologi mitra inovasi bidang kendara listrik,2
1285,2023-01-02 22:01:51,"b'MENGENAL LEBIH JAUH SISTEM PENDIDIKAN DI JERMAN, KLIK https://t.co/9wzHcfom3w  https://t.co/GVP75yICGZ'",kenal lebih jauh sistem didik jerman klik,2
1286,2023-01-02 22:01:02,b'Pendidikan membutuhkan uang. Begitu juga dengan kebodohan. ~Claus Moser~',didik butuh uang bodoh,2
1287,2023-01-02 22:00:53,"b'""Tidak ada pemberian orangtua yang paling berharga kepada anaknya daripada pendidikan akhlak mulia."" (HR. Bukhari)'",beri orangtua paling harga anak didik akhlak mulia,2
1288,2023-01-02 21:55:34,b'RT @IbrahimAzzaini: Sampai pesantren harus berangkat lagi kemedan.\nAda banyak hal yang harus kami diskusikan terkait kebutuhan dai dipedala\xe2\x80\xa6',pesantren berangkat banyak diskusi kait butuh dai,2
1289,2023-01-02 21:55:24,b'Kadang sedih kerja di perantauan cuma bs nyisihin sedikit buat orgtua walau mereka gapernah minta sepeserpun. Padahal pas dulu kuliah orgtua bela2in banget ngasi yg cukup buat bea hidup &amp; pendidikan anaknya. Pengen bgt rasanya biayain haji/umroh orgtua mumpung mereka masih sehat.',kadang sedih kerja rantau cuma bs nyisihin sedikit buat orgtua gapernah minta peser padahal pas dulu kuliah orgtua bela2in banget ngasi cukup buat bea hidup didik anak ken bgt rasa biayain orgtua mumpung sehat,2
1290,2023-01-02 21:54:23,"b'@fajarvantano1 @tifsembiring Menteri pendidikan nya saja membuat saya yang guru bersertifikat pendidik, hilang sertifikasi nya.\njadi honorer malah sejahtera karena bisa sertifikasi daripada jadi ASN yg salah jurusan akibat aturan perintah ""reset"" hilang sertifikasi, tampil pun tidak dapat'",menteri didik nya buat guru sertifikat didik hilang sertifikasi honorer malah sejahtera sertifikasi jadi asn salah jurus akibat atur perintah reset hilang sertifikasi tampil,2
1291,2023-01-02 21:50:32,"b'@mojokdotco Status BLU dan BH di di dunia pendidikan itu yg jd biang keroknya, semua kampus BLU/BH berlomba2 memeras mahasiswanya atas nama pembangunan'",status blu bh dunia didik jd biang kerok semua kampus berlomba2 peras mahasiswa atas nama bangun,2
1292,2023-01-02 21:47:40,b'RT @fressiastar: jaeyong AU\narranged marriage! AU\n\n\xf0\x9d\x90\x8c\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xa0\xf0\x9d\x90\x9e\xf0\x9d\x90\xab &amp; \xf0\x9d\x90\x82\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac\xf0\x9d\x90\xa8\xf0\x9d\x90\xa5\xf0\x9d\x90\xa2\xf0\x9d\x90\x9d\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\n\nAruna kira semester limanya akan berjalan normal. Aditya kira ta\xe2\x80\xa6',jaeyong kira semester lima jalan normal aditya kira,2
1293,2023-01-02 21:46:26,"b'Perbedaan arti ""mengubah"" dan ""merubah"" nampaknya perlu diajarkan di semua jenjang pendidikan agar masyarakat tercerahkan.'",beda arti ubah rubah nampaknya perlu ajar semua jenjang didik masyarakat cerah,2
1294,2023-01-02 21:43:59,b'Riwayat Pendidikan\n-Pendidikan Formal:\nhttps://t.co/tyWLkBWOrV BDN Jakarta Barat\nb.Madrasah Tsanawiyah Al-Zaytun\nc.Madrasah Aliyah Al-Zaytun\nd.UIN Syarif Hidayatullah Jakarta',riwayat bdn jakarta tsanawiyah aliyah syarif hidayatullah jakarta,2
1295,2023-01-02 21:41:01,b'Selamat pagi #KomunitasBogor Peduli Pendidikan berkawanID PMKB_ FFIBogor',selamat pagi peduli didik berkawanid ffibogor,2
1296,2023-01-02 21:37:24,"b'Pendidikan mengembangkan kemampuan, tetapi tidak menciptakannya. (Voltaire)'",didik kembang mampu cipta,2
1297,2023-01-02 21:36:02,b'Selamat pagi #KomunitasBogor Peduli Pendidikan YMYMbgr AkberBogor SahabatTHC Sebersy SanggarJuara Imago_09',selamat pagi peduli didik ymymbgr akberbogor sahabatthc sebersy sanggarjuara,1
1298,2023-01-02 21:33:34,"b'@CNNIndonesia Ah soal gitu aja sampe drama, focus buat perkembangan teknologi kek, tingkatkan level pendidikan, hal2 berguna Yg kayak gitu lah di junjung. Dunia udah semakin maju, tapi banyak org2 goblok di Indonesia Yg Mau  negara ini jadi kayak Afghanistan.'",ah soal gitu aja sampe drama focus buat kembang teknologi kek tingkat level didik hal2 guna kayak gitu lah junjung dunia udah makin maju banyak org2 goblok indonesia mau negara jadi kayak afghanistan,2
1299,2023-01-02 21:31:02,b'Selamat pagi #KomunitasBogor Peduli Pendidikan AmpiPeduli RumahMerahPutih terminalhujan Puzzle_Summit',selamat pagi peduli didik ampipeduli rumahmerahputih terminalhujan,2
1300,2023-01-02 21:28:21,b'Pendidikan bukan persiapan untuk hidup KamiProduk',didik bukan siap hidup kamiproduk,0
1301,2023-01-02 21:27:43,b'Pendidikan bukan persiapan unt uk hidup DapoerBunda18',didik bukan siap unt uk hidup dapoerbunda18,1
1302,2023-01-02 21:16:15,"b'@worksfess Semangat der.. memang kalo bekerja dlm dunia pendidikan ga boleh money oriented (kecuali PNS guru DKI) Saya dosen gol IIIC dan tunjangannya serta honornya emang yaaahhh begitulah.. Alhamdulilah bs beli rmh dan mobil,dpt uang dr suami,mertua and ortu ehehhehehehe'",semangat der memang kalo kerja dlm dunia didik ga money oriented pns guru dosen gol iic tunjang honor emang yaahh begitu alhamdulilah bs beli rmh uang and ortu ehehhehehehe,2
1303,2023-01-02 21:10:48,"b'Zodiak : Taurus Pendidikan : SMP : Middle School Eonju, SMA : Girls High School Dongdug Agensi : LEON Entertainment'",zodiak taurus didik smp middle school eonju sma girls high school dongdug agens leon entertainment,2
1304,2023-01-02 21:09:43,"b'ini fungsi pendidikan pada anak usia dini, biar gak salah server \xf0\x9f\xa4\xa3 https://t.co/fpsK3cPZ2a'",fungsi didik anak usia dini biar salah server,2
1305,2023-01-02 21:07:57,"b'Ketika marah, maka setelah marah saya pasti ada penyesalan, ""kok bisa saya begitu"". Atau lakukan itu. Jadi saya agak males kalau mau marah-marah. \n\nAda kata inspirasi, yang di katakan oleh Ki Hajar Dewantara (bapak pendidikan Indonesia) ""Memanusiakan manusia"".\n\n#masFarhanSunsani https://t.co/k3KqlAzM9S'",marah marah sesal kok laku jadi males kalau mau kata inspirasi kata ki hajar dewantara didik manusia,2
1306,2023-01-02 21:07:04,"b'Pendidikan mempunyai akar yang pahit, tapi buahnya manis. (Aristoteles)'",didik punya akar pahit buah manis,1
1307,2023-01-02 21:01:19,"b'PENDIDIKAN : untuk mengantisipasi ""kebocoran"" soal UAN depdiknas menempelkan charm body fit disemua lembar soal'",didik antisipasi bocor soal uan depdiknas tempel charm body fit semua lembar soal,2
1308,2023-01-02 20:58:22,b'Pendidikan adalah hidup it u sendiri ( John Dewey) NoteDokter',didik hidup it u sendiri john notedokter,2
1309,2023-01-02 20:57:01,"b'RT @blank0429: Baznas ingin Indonesia Tiru Malaysia Terapkan Kewajiban Berzakat\n-\nSetuju pak! Tapi sebelumnya TOLONG Tiru BBM, Listrik, Sem\xe2\x80\xa6'",baznas indonesia tiru malaysia terap wajib belum tiru bbm listrik,2
1310,2023-01-02 20:46:15,"b'kalo diliat2 kehidupan dinda balance bgt antara pendidikan sama fangirling nya, jadi iri'",kalo diliat2 hidup dinda balance bgt didik sama fangirling nya jadi iri,1
1311,2023-01-02 20:45:40,"b'Nah, dua buah kalimat motivasi pendidikan di atas semoga dapat memberikan penyegar dan penyemangat bagi kalian yang sedang bersekolah. Mari kita cerdaskan bangsa Indonesia dengan membudayakan gaya hidup yang berilmu dan berakhlak tinggi.'",nah buah kalimat motivasi didik atas moga beri segar semangat kalian sedang sekolah cerdas bangsa indonesia budaya gaya hidup beril akhlak tinggi,2
1312,2023-01-02 20:45:32,"b'RT @bojonebojoku: Ini anggota DPR RI yang marah-marah karena kesempatan ""merampok"" anggaran pendidikan ga kesampaian. Kualitas Nadiem jauh\xe2\x80\xa6'",anggota dpr ri sempat rampok anggar didik ga sampai kualitas nadiem,2
1313,2023-01-02 20:41:34,b'Hasil akhir dari pendidikan adalah sebuah toleransi.',hasil akhir didik buah toleransi,1
1314,2023-01-02 20:40:01,"b'""Pendidikan adalah senjata paling mematikan, karena dengan itu Anda dapat mengubah dunia"" - Nelson Mandela'",didik senjata paling mati ubah dunia nelson mandela,2
1315,2023-01-02 20:36:53,b'Pendidikan adalah apa yang tersisa setelah melupakan semua yang dipelajari di sekolah.https://t.co/Lg74WgsgLG ##herbalpangkalsehat #acemaxs',didik apa sisa lupa semua ajar sekolah,1
1316,2023-01-02 20:36:45,"b'Didiklah anakmu, karena engkau akan dimintai tanggungjawab mengenai pendidikan dan pengajaran yg engkau berikan kepadanya. Dan dia juga akan ditanya mengenai kebaikan dirimu kepadanya serta ketaatannya kepada dirimu. \n\n(Abdullah bin Umar ra)'",didik anak engkau minta tanggungjawab kena didik ajar engkau ikan kepada tanya kena baik diri kepada taat diri bin umar,2
1317,2023-01-02 20:29:57,b'Fashion pendidikan: https://t.co/nIQJwknEGA https://t.co/f7uoI79kZB',fashion,0
1318,2023-01-02 20:28:21,b'Tujuan pendidikan adalah m em persiapkan generasi m uda Unt uk m endidik dir i m ereka sendiri seum ur hidup mereka. marikitasehat',tuju didik m em siap generasi m uda unt uk m endidik dir i m ereka sendiri seum ur hidup marikitasehat,2
1319,2023-01-02 20:28:00,"b'Gk bisa tidur, ya udah, baca buku, eh ada yg tertulis seperti ini: \xe2\x80\x9cSekolah Gajah\xe2\x80\x9d Sepertinya pernah mendengar kata2 ini dg persepsi yg berbeda. \n\nTak sadar kemudian, ternyata sudah lama aku tak menyentuh soal kehidupan pendidikan. Seolah2 jiwa mengajarku muncul'",tidur udah baca buku eh tulis seperti pernah dengar kata2 persepsi beda sadar kemudian nyata lama aku sentuh soal hidup didik seolah2 jiwa ajar muncul,2
1320,2023-01-02 20:27:05,"b'RT @Tita83079013: Andika Perkasa menempati posisi Kepala Kantor Staf Kepresidenan,  saat ini posisi  dipegang  Moeldoko.\n\nBudiman Sudjatmik\xe2\x80\xa6'",andika perkasa tempat posisi kepala kantor staf presiden posisi pegang,2
1321,2023-01-02 20:23:23,"b'@enianeh @worksfess Aku S.Pd yang jadi trader saham. Temen kuliahku sampe bingung karena melenceng jauh, tapi ya emang sekarang ga ada yang bisa dipegang dari kerja di dunia pendidikan. Kebutuhan hidup lebih penting. Gak bisa mencerdaskan anak bangsa gapapa, mencerdaskan anak sendiri aja'",aku jadi trader saham temen kuliah sampe bingung lenceng jauh emang sekarang ga pegang kerja dunia didik butuh hidup lebih penting cerdas anak bangsa gapapa cerdas anak sendiri aja,2
1322,2023-01-02 20:13:59,b'Riwayat Pendidikan\n-Pendidikan Formal:\nhttps://t.co/9VCoNeZt2K Thargatussa\xe2\x80\x99adah\nb.SDN Ciampea Udik\nc.MTs Nurul Ummah\nd.SMAN 1 Leuwiliang Bogor\ne.UIN Syarif Hidayatullah Jakarta',riwayat ciampea nurul leuwiliang syarif hidayatullah jakarta,2
1323,2023-01-02 20:08:25,"b'@worksfess Apalagi aku lulusan keguruan dan kerja di sektor non pendidikan \xf0\x9f\x98\x81\n\nSemangat ya nder, rezeki ga ketuker. Perbanyak ilmu dan koneksi aja yaaa'",aku lulus guru kerja sektor non didik nder rezeki ga ketuker banyak ilmu koneksi aja yaa,2
1324,2023-01-02 20:04:32,"b'Kini anda dpt mewujudkan semua yg pernah anda impikan: Pendidikan, Renovasi Rumah, Pernikahan, Investasi Usaha &amp; Kebutuhan Finansial lainnya'",kini dpt wujud semua pernah didik renovasi rumah nikah investasi usaha butuh finansial lain,2
1325,2023-01-02 19:58:22,"b'Pendidikan bukanlah sesuat u yang diperoleh seseorang, Tapi pendidikan adalah sebuah proses seum ur hidup InfoKesehatan_'",didik bukan suat u oleh orang didik buah proses seum ur hidup,1
1326,2023-01-02 19:51:14,"b'@alisyarief Cuma di Jawa ,masyarakat yg mau di tipu berkali kali, Krn faktor pendidikan rendah dan ekonomi rendah, dibayar 20 RB pun oke.'",cuma jawa masyarakat mau tipu kali kali faktor didik rendah ekonomi rendah bayar rb oke,2
1327,2023-01-02 19:50:21,"b'Manusia butuh belajar, dan belajar butuh pengajar. Pengajar pun butuh ilmu pengetahuan. Itulah pendidikan.'",manusia butuh ajar ajar butuh ajar ajar butuh ilmu tahu didik,1
1328,2023-01-02 19:50:16,"b'Pendidikan berasal dari dalam, Anda mendapatkannya melalui perjuangan, usaha, dan pikiran. Gagal / Sukses'",didik asal dapat lalu juang usaha pikir gagal sukses,2
1329,2023-01-02 19:46:59,"b'Kaka ku hampir 35an, belum menikah. Ntah apa yg mereka cari juga sbnernya.\n\nTapi yg aku lihat, semakin cewe terkhususnya secara karir ataupun pendidikan semakin tinggi, mereka jelas semakin picky, gak mau sembarang, at least yg setara dgn mereka.'",kaka ku hampir meni ntah apa cari aku lihat makin cewe khusus karir atau didik makin tinggi jelas makin picky mau sembarang at least tara,2
1330,2023-01-02 19:43:59,b'-Pendidikan Non Formal:\na.Tahun 2012 LK 1 HMI Komfaksy\nb.Tahun 2013 Pelatihan Dasar Bantuan Hukum LKBHMI',non lk hmi latih dasar bantu hukum lkbhmi,2
1331,2023-01-02 19:41:39,b'Pendidikan adalah kehidupan. Dengannya kita merasa lebih bermakna.',didik hidup dengan rasa lebih makna,1
1332,2023-01-02 19:30:41,"b'Kuliah gk ambil pendidikan guru, ini jadi guru komputer. Lah mumet bikin RPP nya \xf0\x9f\x98\xad'",kuliah ambil didik guru jadi guru komputer lah mumet bikin rpp nya,2
1333,2023-01-02 19:30:37,"b'Pendidikan Guru Penggerak Angkatan Empat, 7.948 Guru Dinyatakan Lulus https://t.co/YaoQ4VaMFR'",didik guru gerak angkat empat guru nyata lulus,2
1334,2023-01-02 19:28:17,"b'RT @mysrtmz: MADANI ditakrif maju kerohanian, pemikiran dan kebendaan. \n\nContoh: Majlis Ilmu Seri Perdana, Majlis Penasihat Pendidikan dll.\xe2\x80\xa6'",madani takrif maju rohani pikir benda majlis ilmu seri perdana majlis nasihat didik,2
1335,2023-01-02 19:27:45,"b'PENDIDIKAN: seorang guru fisika di\ntangkap polisi karena mendorong\nmurid nya dari lantai 2 , diduga\nsang guru sedang mempraktekan\ngaya Gravitasi'",orang guru fisika polisi nya lantai guru sedang gravitasi,2
1336,2023-01-02 19:25:44,"b'Gw masih bingung kenapa ada yg masih mau jadi guru. Menurut gw personally, kalau demand pendidikan guru udah ga ada, padahal demand terharap guru tetap tinggi. Pasti akhirnya ada peningkatan gaji gak sih? \n\nJujur gak masuk akal. Dikira guru gak makan apa? https://t.co/T23PYRCynl'",gw bingung mau jadi guru gw personally kalau demand didik guru udah ga padahal demand harap guru tetap tinggi akhir tingkat gaji sih masuk akal kira guru makan apa,2
1337,2023-01-02 19:18:55,"b'Pendidikan Guru Penggerak Angkatan Empat, 7.948 Guru Dinyatakan Lulus https://t.co/1OFMhbXIDc #GlobalNews'",didik guru gerak angkat empat guru nyata lulus,2
1338,2023-01-02 19:14:26,b'ini yang salah sistem pendidikan kita atau emang banyak orang malas baca ya',salah sistem didik emang banyak orang malas baca,2
1339,2023-01-02 19:13:41,b'Presiden AS Grover Cleveland tidak menempuh pendidikan\nformal. Ia adalah satu-satunya presiden AS yang menjabat dua\nkali tidak berturut-turut.',presiden as grover cleveland tempuh presiden as jabat,2
1340,2023-01-02 19:10:55,b'@worksfess dokter klinik kebun sawit. gaji di atas umr provinsi. pendidikan dokter',dokter klinik kebun sawit gaji atas umr provinsi didik dokter,2
1341,2023-01-02 19:09:08,"b""@fueledbyindomee Seng wes diakui heritage wae ngaco, mas. Kota Lama Semarang, wis mlebu UNESCO. Lha kok jebul masang ngunuan. Padahal heritage ki ngedepankan 'otentik'. Trus unesco ki tujuane yo pendidikan. Lek moro ono boks telpon, nyeritaknoe kepiye, ya?! Lha wong raonok nang sejarahe""",b seng wes aku heritage wae ngaco mas kota lama semarang wis mlebu unesco lha kok jebul masang ngunuan padahal heritage ki ngedepankan otentik trus unesco ki tujuane yo didik lek moro ono boks telpon nyeritaknoe kepiye lha wong raonok nang sejarahe,2
1342,2023-01-02 19:08:23,b'@albarelrama @convomfs Pentingnya pendidikan agama',penting didik agama,2
1343,2023-01-02 19:02:01,"b'Jam2 menyesali jurusan krn sy orgnya suka uang, tdk sejalur dgn jurusan pendidikan'",jam2 sali jurus sy orgnya suka uang jalur jurus didik,2
1344,2023-01-02 19:00:15,"b'Yayasan Pendidikan di Gowa Diduga Ajarkan Aliran Sesat, Larang Siswa Makan Daging https://t.co/0pzrW3aVl8 https://t.co/HAg6eIQgUN'",yayasan didik gowa duga ajar alir sesat larang siswa makan daging,1
1345,2023-01-02 18:59:45,"b'Ngakak Baca Komentarnya, Ternyata Pemerintah Indonesia, Khususnya Mentri Pendidikan Lebih Giat Lagi Untuk Mencerdaskan Seluruh Rakyat Indonesia, Kelihatan Banget Masih Ada Rakyat Yang Malas Baca.\n\nUdah Malas Baca, Suka Ngegas, Terus TOLOL lagi wkwkkwk. https://t.co/KnSZIHx7Hw'",ngakak baca komentar nyata perintah indonesia khusus tri didik lebih giat cerdas seluruh rakyat indonesia lihat banget rakyat malas malas baca suka ngegas terus tolol wkwkkwk,2
1346,2023-01-02 18:58:21,b'Arah yang diberikan pendidikan Unt uk m engawali hidup seseorang akan m enent ukan masa depannya KesLingSrby',arah beri didik unt uk m engawali hidup orang m enent ukan masa depan keslingsrby,1
1347,2023-01-02 18:58:06,"b'Setelah makan, pendidikan merupakan kebutuhan utama rakyat. (Danton) bussuryaputra'",makan didik rupa butuh utama rakyat bussuryaputra,2
1348,2023-01-02 18:56:56,"b'Pendidikan, Bantaeng, Sekolah, SMA Negeri, Siswa, Siswi'",didik bantaeng sekolah sma negeri siswa siswi,2
1349,2023-01-02 18:56:31,b'RT @noctekv: KookV AU \xe2\x80\xa2 Dextra Sinistra\n\nTentang perjuangan Taehyung dan teman-temannya menghadapi kejamnya dunia pendidikan. Mereka yang t\xe2\x80\xa6',kookv au dextra juang taehyung hadap kejam dunia didik,2
1350,2023-01-02 18:51:28,b'@tanyakanrl pendidikan matematika',didik matematika,2
1351,2023-01-02 18:51:28,"b'@sciencecivic @collegemenfess Karena aku prodi pendidikan, laporan akhir itu untuk konversi mk plp jadi ada ujian/semacam seminar magang.'",aku prodi didik lapor akhir konversi mk plp jadi seminar magang,2
1352,2023-01-02 18:41:40,"b'RT @vocketfcID: Boaz Solossa sah meraih gelar magister https://t.co/sL9KoSWOzZ (Magister sains).\n\nSukses di dunia sepak bola Tanah Air, jug\xe2\x80\xa6'",boaz solossa sah raih gelar magister dunia sepak bola tanah air,2
1353,2023-01-02 18:41:35,b'Tujuan utama dari pendidikan adalah mengubah hal yang gelap menjadi cahaya.',tuju utama didik ubah gelap jadi cahaya,2
1354,2023-01-02 18:41:17,b'RT @obrolanpublik: Masih ingat mantan menteri pendidikan itu menjanjikan bakal membangun laboratorium swab massal kapasitas ribuan di Jakar\xe2\x80\xa6',ingat mantan menteri didik janji bakal bangun laboratorium swab massal kapasitas ribu,2
1355,2023-01-02 18:39:31,b'Jauhi pergaulan yang tidak menghormati pendidikan dan mengajakmu berbohong kepada orang tua',jauh gaul hormat didik ajak bohong orang tua,2
1356,2023-01-02 18:39:24,"b'See you di lain waktu ajjah ya exo sc, skarang uang nya buat aku bayar utk dulu ya, kan kalian bilang pendidikan no 1\nFighting aku \xf0\x9f\xa4\x97'",see you waktu ajjah exo sc skarang uang nya buat aku bayar utk dulu kalian bilang didik no aku,2
1357,2023-01-02 18:34:45,"b'@convomfs sejak kecil udah percaya ada tuhan ya karena pendidikan jg. tapi kejadian sakit ini membuat aku sadar kalo apa yang aku lalui ini bukan karena tuhan ga sayang aku, justru karena sayang sama aku makanya aku dikasih begini biar aku inget Dia, yg paling sayang aku.'",sejak kecil udah percaya tuhan didik jg jadi sakit buat aku sadar kalo apa aku lalu bukan tuhan ga sayang aku justru sayang sama aku makanya aku kasih begini biar aku inget paling sayang aku,2
1358,2023-01-02 18:34:33,"b'Pendidikan adalah paspor untuk masa depan, karena besok adalah milik orang-orang yang mempersiapkannya hari ini'",didik paspor masa depan besok milik siap hari,2
1359,2023-01-02 18:29:38,"b'semakin dewasa, emang harus semakin realistis. cari lah seseorang yang minimal sepadan dengan kita. baik dari pendidikan, ekonomi, dan wawasan.'",makin dewasa emang makin realistis cari lah orang minimal padan baik didik ekonomi wawas,2
1360,2023-01-02 18:29:11,"b'@FPKSDPRRI @hnurwahid Harus nya negara kasih pendidikan si robiBOBIbabi TOLOL from GOJEK INDONESIA, biar si babi itu tau mana benar mana salah saat menjadi wasit!!'",nya negara kasih didik si robibobibabi tolol from gojek indonesia biar si babi tau mana benar mana salah jadi,2
1361,2023-01-02 18:26:37,"b'@musniumar Bela Anies terus, kagak bosan nyebokin ? Pendidikan boleh tinggi, tapi maaf Pak, logika tidak kau pakai. Gelarmu berkarat, Tuan Musni \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c'",bela anies terus kagak bosan nyebokin didik tinggi maaf pak logika kau pakai gelar karat tuan musni,2
1362,2023-01-02 18:20:25,b'Tujuan pendidikan adalah kemajuan pengetahuan dan penyebaran kebenaran. (John F. Kennedy)',tuju didik maju tahu sebar benar f,2
1363,2023-01-02 18:13:00,"b""turns out kenal artis2 (actor) thai lebih ngasih pengaruh positif ke *gue* drpd kpop. mereka prioritizing pendidikan bgt :' waktu newwie lulus magister 2019 gue blm kenal, skrg udh kenal gue jd kagum bgt. p'bai jg, baru tau alesan dia di invite ruang guru ya karena berprestasi \xf0\x9f\xa5\xba""",out kenal artis2 thai lebih ngasih pengaruh positif drpd kpop prioritizing didik bgt waktu newwie lulus magister gue blm kenal skrg udh kenal gue jd kagum bgt jg baru tau alesan invite ruang guru prestasi,2
1364,2023-01-02 18:10:29,b'Video Edukasi Pendidikan Seksual pada Remaja 2022 Mega \xe2\x80\x93 MD https://t.co/x4PUGIVZR0',video edukasi didik seksual remaja mega md,2
1365,2023-01-02 18:09:57,"b'""Pendidikan bukanlah persiapan hidup; karena pendidikan adalah hidup itu sendiri.""-John Dewey'",didik bukan siap didik hidup dewey,0
1366,2023-01-02 18:08:13,b'RT @gakpenuh: Napa ya anjing gini bat. Sarjana pendidikan dihargai segini giliran orang orang tolol kek fajar dan sejenisnya modal goblok d\xe2\x80\xa6',napa anjing gin bat sarjana didik harga gin gilir orang orang tolol kek fajar jenis modal goblok,1
1367,2023-01-02 18:06:59,"b'Tak ada gunanya menyalahkan keadaan, keluarga, lingkungan, pendidikan, dan sederet alasan lain yang hanya memalaskanmu.'",guna salah ada keluarga lingkung didik deret alas malas,2
1368,2023-01-02 18:05:42,b'Ketika pendidikan dan kesehatan hanya sekedar bisnis',didik sehat dar bisnis,2
1369,2023-01-02 18:05:19,"b'Trus w jd berdoa juga supaya anak2 NCT yg blm sempet lanjutin pendidikan nya ke jenjang yg lebih tinggi, bisa ngelanjutin lagi. \xf0\x9f\x98\x8a\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb'",trus w jd doa anak2 nct blm sempet lanjutin didik nya jenjang lebih tinggi ngelanjutin,2
1370,2023-01-02 18:04:40,b'RT @irlmlis: @AREAJULID Kenapa banyak manusia sange yang gada otaknya ya sekarang? Kualitas pendidikan kah? Lingkungan kah? \nKenapa manusia\xe2\x80\xa6',banyak manusia sange gada otak sekarang kualitas didik lingkung,2
1371,2023-01-02 18:03:12,"b'RT @aricandra: Belajar macem-macem di twitter\n\nSejarah: @historia_id, @mazzini_gsp, @sefkelik \nSains: @semestasains, @MethodologistID\nPendi\xe2\x80\xa6'",ajar,1
1372,2023-01-02 18:02:48,b'Membuka usaha sendiri tidak butuh ijazah dan latar belakang pendidikan. Apa yang anda butuhkan adalah kemauan dan semangat  ##OmahWirausaha',buka usaha sendiri butuh ijazah latar belakang didik apa butuh mau semangat,1
1373,2023-01-02 18:00:01,"b'Jika ini pertama kalinya kamu akan kuliah di luar negeri, akan banyak hal juga yang harus dipelajari, tidak terkecuali istilah-istilah asing tentang study abroad.\n\n#MedcomID\n\nhttps://t.co/d6SFW66rhe'",pertama kali kamu kuliah luar negeri banyak ajar kecuali asing study,2
1374,2023-01-02 17:59:28,"b'@skydalune @karawangfess Mjb, S.Psi itu gelar untuk sarjana psikologi dan untuk menjadi prikolog itu harus melanjutkan pendidikan S2 dan profesi baru bisa disebut psikolog'",mjb gelar sarjana psikologi jadi prikolog lanjut didik s2 profesi baru sebut psikolog,0
1375,2023-01-02 17:58:17,b'@Fido_Dildo @CNNIndonesia Awowkwo Minimal ga bawa orang tua dasar homo ga punya etika &amp;pendidikan umur aee tua lu tapi ga punya otak dasar berak lancar',awowkwo minimal ga bawa orang tua dasar homo ga punya etika umur aee tua lu ga punya otak dasar berak lancar,2
1376,2023-01-02 17:53:46,b'@Fido_Dildo @CNNIndonesia Awowkwo LGBT ngamuk gayyy gayy dih malu maluu dilahirkan punya totong tapi pengen totong juga aeowkwowkkoawowo Ga trima ya \nGa trima = betul LGBT AWOWKWO \n\nLucu sekali saudara ini udh besar ga punya pendidikan',awowkwo lgbt ngamuk gayy gayy dih malu maluu lahir punya totong ken totong aeowkwowkkoawowo ga trima trima betul lgbt awowkwo sekali saudara udh besar ga punya didik,1
1377,2023-01-02 17:53:45,"b'RT @beritartm: 1 Januari - Tiada dasar baharu bakal diperkenal Kementerian Pendidikan. Sebaliknya, tumpuan akan diberi kepada usaha menanga\xe2\x80\xa6'",januari tiada dasar baharu bakal kenal menteri didik balik tumpu beri usaha,2
1378,2023-01-02 17:51:10,b'Napa ya anjing gini bat. Sarjana pendidikan dihargai segini giliran orang orang tolol kek fajar dan sejenisnya modal goblok doang viral bisa dapet duit lebih. https://t.co/riNqyqI4TX',napa anjing gin bat sarjana didik harga gin gilir orang orang tolol kek fajar jenis modal goblok doang viral dapet duit lebih,2
1379,2023-01-02 17:50:07,"b'@collegemenfess again, keterima beasiswa dari BI dan jadi salah satu anggota div. pendidikan bener bener bawa dampak yg signifikan. ga nyangka bisa ikut event2 bergengsi &amp; ketemu orang orang keren, tidakk lupa jg dapet uang\xf0\x9f\xa4\xa7 https://t.co/ywR2ms1H5w'",again terima beasiswa bi jadi salah satu anggota div didik bener bener bawa dampak signifikan ga nyangka ikut event2 gengsi ketemu orang orang keren tidakk lupa jg dapet,1
1380,2023-01-02 17:50:05,b'Berita terbaru Ujian Online Maret 2019 PSPP Yogyakarta - Pendidikan Pramugari https://t.co/PLI84vEqwf',berita baru uji online maret pspp yogyakarta didik pramugari,2
1381,2023-01-02 17:48:16,"b'Yaampun Tuhan makasih, diluar sana masih banyak guru yang gajinya kurang layak. Asli ini harus ada aturan pasti sih soal guru, harus ngikutin aturan kemenaker, kalo ga kualitas pendidikan makin jelek\xf0\x9f\x98\xad.'",yaampun tuhan makasih luar sana banyak guru gaji kurang layak asli atur sih soal guru ngikutin atur kemenaker kalo ga kualitas didik makin,2
