,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
1776,b'Emak gua aja bilang dia kurang pendidikan hahaha',emak gua aja bilang kurang didik hahaha,2,14,0.2667,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
1777,b'renungkan sejenak apa yang sudah kau lakukan untuk pendidikan pada hari ini?',renung jenak apa kau laku didik hari,1,1,0.416,"didik, sekolah, apa, dana, publik, orang, geografi, fasilitas, transportasi, bemp"
1778,b'@willemsenpraj @FWBESS pendidikan',didik,1,19,0.0626,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1779,"b'Banyak kejadian seks sebelum kahwin ni sebenarnya bukan sebab kurang didikan agama, cuma sebab kurang pendidikan seks.\n\nKalau dia belajar pendidikan seks, dia akan tahu dan sedar risiko melakukan seks sebelum kahwin, risiko penyakit dan kesan keatas pasangan.'",banyak jadi seks kahwin ni benar bukan kurang dik agama cuma kurang didik ajar didik seks tahu dar risiko laku seks kahwin risiko sakit kesan atas pasang,2,14,0.7659,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
1780,"b'kalau pikunnya gak kumat pasti selalu nasehatin, kuliah yang bener kalau bisa s2 s3, pendidikan itu penting, nanti manfaatnya jg buat kamu sendiri\xf0\x9f\x98\x94\xf0\x9f\xab\xb6'",kalau pikun kumat selalu nasehatin kuliah bener kalau s2 s3 didik penting manfaat jg buat kamu,2,4,0.5745,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
1781,"b'Pendidikan Adalah Kebebasan\n\nApakah buah dari ajaran2 ini?hanya panen terindah &amp; layak dari mereka yg benar2 terdidik-ketenteraman, ketiadaan rasa takut &amp; Kebebasan.'",didik buah ajaran2 panen indah layak benar2 tiada rasa takut bebas,2,13,0.5251,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1782,b'@syrxup Pendidikan cuman 6 bulan sombongnya minta ampun',didik cuman bulan sombong minta ampun,2,18,0.418,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
1783,b'Jawatan Kosong Kementerian Pendidikan Tinggi (KPT)\n\n\xf0\x9f\x93\x82 Rujuk iklan jawatan\n\nPAUTAN PERMOHONAN\n\n\xf0\x9f\x93\xb2https://t.co/RJhkelXLMZ\n\nJoin Telegram Rasmi \xf0\x9f\x91\x87\nhttps://t.co/KQhydzbIDJ\n\n \xf0\x9f\x93\x8c Dapatkan resume disini bersama FREE 4 Ebook jawapan bocor temuduga. Klik link \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/XE44I6w7oJ https://t.co/0EF9cdbk41',jawat kosong menteri didik tinggi rujuk iklan telegram rasmi dapat resume sini sama free ebook jawapan bocor temuduga klik link,2,18,0.7134,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
1784,b'Penerimaan Pendaftaran Mahasiswa BaruUniversitas Terbuka Hong Kong\n\nKuliah Di UT Hong Kong\n\nUniversitas Terbuka (UT) Hong Kong adalah pilihan terbaik untuk melanjutkan pendidikan ke Perguruan Tinggi Negeri bagi masyarakat Indonesia yang tinggal di Hong\n\nhttps://t.co/DGcMGCTroe https://t.co/fvFGIypUAE',terima daftar mahasiswa baruuniversitas buka hong ut hong buka hong kong pilih baik lanjut didik guru tinggi negeri masyarakat indonesia tinggal,2,18,0.4429,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
1785,"b'RT @muslimah_news: Mencermati fakta kerusakan generasi saat ini, pendidik Dwi Hendriyanti, S.Pd. menilainya sebagai akibat adanya kegagalan\xe2\x80\xa6'",cermat fakta rusa generasi didik dwi hendriyanti nila akibat ada,2,13,0.5519,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1786,b'@sundingjalila Semoga saja dengan banyak tersedia nya beasiswa makin banyak yang tertarik untuk bisa melanjutkan pendidikan sampai ke jenjang perguruan tinggi',moga banyak sedia nya beasiswa makin banyak tarik lanjut didik jenjang guru tinggi,2,19,0.5298,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1787,"b'@worksfess Sederajat nder. Gengss.. Bagi yang tertarik jadi TERAPIS bisa hubungi aku ya, gak perlu pengalaman yang PENTING mau ikut PELATIHAN DI YOGYAKARTA, Perempuan dan tidak melihat tingkat pendidikan. Hayuk silahkan hubungi nomer 085803646772 https://t.co/Mj7gQQ2882'",derajat nder gengss tarik jadi terap hubung aku perlu alam penting mau ikut latih yogyakarta perempuan lihat tingkat didik hayuk silah hubung nomer,2,5,0.6356,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
1788,"b'@sundingjalila Sekarang itu beda dengan dulu, sudah banyak banget beasiswa yang bertebaran dimana mana supaya bisa melanjutkan pendidikan'",sekarang beda dulu banyak banget beasiswa tebar mana lanjut didik,2,19,0.297,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1789,b'Catatan Akhir Tahun FSGI: Perundungan di Dunia Pendidikan Bisa Dilakukan Peserta Didik atau Pendidik https://t.co/xtrHxFMy8f',catat akhir tahun rundung dunia didik laku serta didik didik,2,8,0.3859,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
1790,b'Alhamdulillah kami ber-6 masih aktif di satuan pendidikan \xf0\x9f\x99\x8f\xf0\x9f\x98\x87 \n#keepactive #proactive #keeppendidikan',alhamdulillah aktif satu didik,2,6,0.2935,"didik, hidup, siap, bukan, depan, m, masa, milik, sendiri, uk"
1791,b'Pendidikan adalah tanda dari pikiran yang terdidik untuk dapat menghibur tanpa menerima hal yang aneh. (Aristotel)',didik tanda pikir didik hibur terima aneh,1,2,0.2946,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
1792,"b'terlebih udah masuk usia di atas 20 ya, pasti bakal jadi pembahasan yang serius sih. ibaratnya pacaran yang dimaksud bukan buat main-main tapi ortu maunya yang serius udah cepetan gitu.. bener-bener ga nyangka udah masuk fase hidup yang bukan cuma pendidikan doang yang dipikirin.'",lebih udah masuk usia atas bakal jadi bahas serius sih ibarat pacar maksud bukan buat ortu mau serius udah cepetan gitu ga nyangka udah masuk fase hidup bukan cuma didik doang dipikirin,2,12,0.7835,"didik, buat, udah, jadi, orang, tuh, bukan, hidup, tua, posisi"
1793,b'@airlanggafess pembayaran-biaya pendidikan-jenis layanannya pembayaran-no billing diisi pake nim',layan billing isi pake nim,2,11,0.3822,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
1794,b'Gerakan Tunjuk Tangan untuk mewujudkan Indonesia Emas 2024 yg dipaparkan Mbak @indrifairy di postingan blognya ini patut didukung dan diteladani agar bisa mewujudkan pemerataan pendidikan di Indonesia. Simak selengkapnya di:\nhttps://t.co/zkLVo5caoW #bwbplus',gera tunjuk tangan wujud indonesia emas papar mbak postingan blog patut dukung teladan wujud perata didik indonesia simak lengkap,2,10,0.7076,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
1795,"b'@schfess no, d4 sarjana terapan nder, setara S1 untuk dunia pendidikan, kalo udh lulus bisa langsung ambil S2 aka magister atau magister terapan biar lebih linear'",no d4 sarjana terap nder tara s1 dunia didik kalo udh lulus langsung ambil s2 aka magister magister terap biar lebih linear,2,11,0.5589,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
1796,b'Dien definisi Sobat Pendidikan gw \xf0\x9f\x98\xad',dien definisi sobat didik gw,0,16,0.3802,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
1797,"b'Lowongan kerja!! \nPT. Konka New building Materials Indonesia\n\nPosisi : PPIC Admin\n\nKualifikasi:\nPria/wanita \nPendidikan Min D3/S1\nMemiliki pengalaman di bidangnya minimal 1 tahun\nFreshgraduated silahkan melamar\nMampu menggunakan Microsoft word, excel dan power point dengan baik'",lowong konka new building materials ppic min alam bidang minimal silah guna microsoft word excel power point baik,2,15,0.6945,"didik, udah, pilih, baik, ketua, sangat, agama, min, sampah, moderasi"
1798,"b'@nusantara_one Tai2 , nih pencitraan gk modal mumpung pejabat, emang kbykan org pendidikan rendah itu gampang ditipu pake bantuan,, lgsg muji2 https://t.co/KkREGlyzhj'",tai2 nih citra modal mumpung jabat emang kbykan org didik rendah gampang tipu pake bantu lgsg muji2,2,19,0.5223,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1799,b'@sundingjalila Amin.. Saya sangat mendukung sekali supaya pendidikan menjadi hal yang diprioritaskan pemerintah kita',amin sangat dukung sekali didik jadi prioritas perintah,2,19,0.3873,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1800,b'@sundingjalila Kalau dari sekolah Dasar sampai Perguruan tinggi mendapatkan beasiswa keren sihh. Semangat buat yang memang ingin melanjutkan pendidikan dengan beasiswa',kalau sekolah dasar guru tinggi dapat beasiswa keren sihh semangat buat memang lanjut didik beasiswa,2,5,0.6285,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
1801,"b'@sbmptnfess tentang sarjana pendidikan yg bneran jd tenaga pendidik ya keren si mereka bisa jd guru,berbagi ilmu jg.'",sarjana didik bneran jd tenaga didik keren si jd ilmu jg,2,7,0.5642,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1802,"b'RT @siticeriaselalu: Ada Pembangunan, Bantuan anak, Renovasi,Pemberdayaan,Pengobatan, Pelatihan Kerja, Beasiswa pendidikan. \n\nBahkan pengum\xe2\x80\xa6'",bangun bantu anak latih kerja beasiswa didik,2,19,0.2203,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1803,"b'\xe3\x85\xa4\n\n\xe3\x85\xa4\xe3\x85\xa4Pendidikan terkahir:\n       Magister Matematika\n       Universitas  I n d o n e s i a\n\n       Pekerjaan:\n       Penyanyi, Pemain Teater Musikal,\n       Aktris.'",magister universitas i n d o n e s i nyanyi main teater aktris,2,9,0.6416,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
1804,"b'Hal ini yang membuat peserta didik delegasi dari SD Negeri dan Swasta di bawah naungan Dinas Pendidikan dan Kebudayaan Kabupaten Jombang, Wilayah Kerja Kecamatan Wonosalam menjadi antusias dan semangat yang luar biasa dalam melaksanakan lomba keagamaan tersebut. https://t.co/egHM4kZ0I7'",buat serta didik delegasi sd negeri swasta bawah naung dinas didik budaya kabupaten jombang wilayah kerja camat wonosalam jadi antusias semangat luar biasa laksana lomba agama sebut,2,5,0.7582,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
1805,b'@Husen_Jafar Pendidikan bib',didik bib,2,1,0.1588,"didik, sekolah, apa, dana, publik, orang, geografi, fasilitas, transportasi, bemp"
1806,"b'RT @elisabetguwanto: - strengths and skills: hard atau soft skills yang unik dari diri kita\n\n- credibility: awards, pendidikan, sertifikasi\xe2\x80\xa6'",strengths and hard soft skills unik diri awards didik,2,19,0.5412,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1807,b'Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan',biaya rugi hidup didik lebih tinggi biaya didik,2,19,0.4889,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1808,b'@kemenpendidikan Anjing???? Keren bahasanya ya pantas dunia pendidikan makin hancur kemendikbud aja begini kata2 nya hebat',anjing keren bahasa pantas dunia didik makin hancur kemendikbud aja begini kata2 nya hebat,2,17,0.5961,"didik, org, nya, satu, kalau, bahasa, bawah, negara, jadi, indonesia"
1809,b'Pendidikan adalah seni untuk membuat seseorang berkarakter.',didik seni buat orang karakter,2,5,0.3279,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
1810,"b'Perspective aku la kan, betul kaum India macam dipinggirkan. SJKT kat kampung aku ceruk dalam area sawit. Akses pendidikan kurang. \n\nBoleh nak belajar lagi, sambung secondary school. Kalo tak, ikut ayah deme keje bawak lori/cuci kereta/bengkel/sawit/tempat kitar semula etc https://t.co/NVnUTboRqu'",perspective aku betul kaum india macam pinggir sjkt kat kampung aku ceruk area sawit akses didik kurang nak ajar sambung secondary school kalo ikut ayah deme keje bawak kitar mula etc,2,15,0.7753,"didik, udah, pilih, baik, ketua, sangat, agama, min, sampah, moderasi"
1811,"b'Selamat Kembali Ke Sekolah\nHari yang sibuk bermula kini, tahun 2023\n\nBuat para ibu, bapa, guru dan seluruh warga kerja pendidikan Malaysia, semoga kalian sentiasa bersemangat waja dalam membentuk generasi berkualiti demi pembangunan dan kesejahteraan negara, agama dan masyarakat. https://t.co/07GTSAqQrJ'",selamat sibuk mula kini tahun ibu bapa guru seluruh warga kerja didik malaysia moga kalian sentiasa semangat waja bentuk generasi alit bangun sejahtera negara agama masyarakat,2,3,0.7371,"didik, guru, jurus, aku, jadi, sih, kuliah, kerja, apa, kalau"
1812,"b'@lilmeowmeoww21 sini aku bisaa modul kurikulum merdeka bisa rpp k13 bisa, anak pendidikan sem 7 nih'",sini aku bisaa modul kurikulum merdeka rpp k13 anak didik sem nih,0,14,0.3835,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
1813,"b'Umur segini mau mikirin diri sendiri tp rasanya kaya aneh. Besok klo mw berkeluarga nyicil rumah nya mau pake apa, pendidikan anak tiap tahun naik, tabungannya kudu di kuatin\xf0\x9f\xa5\xb2'",umur gin mau mikirin diri sendiri tp rasa kaya aneh besok klo mw keluarga nyicil rumah nya mau pake apa didik anak tiap tahun naik tabung kudu,2,7,0.7223,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1814,b'Cok lah iki aku ameh sinau pendidikan pancasila tapi ra enek materi loh kepiye iki',cok lah iki aku ameh sinau didik pancasila ra enek materi loh kepiye iki,2,9,0.6317,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
1815,b'@sundingjalila Terimakasih banyak atas perhatian yang diberikan untuk bisa memberikan kemajuan di bidang pendidikan',terimakasih banyak atas perhati beri beri maju bidang didik,1,7,0.4065,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1816,b'RT @lilkiddoss: Watch Out with My Papa \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb\n\n\xe2\x80\xa2 TAEKOOK AU | BAHASA \xe2\x80\xa2\n\nDipertemukan oleh pendidikan dan dipisahkan oleh kesibukan masing-masin\xe2\x80\xa6',watch out with my papa taekook au bahasa didik pisah sibuk,2,11,0.5647,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
1817,"b'Bismillah.. \nAssalamu\xe2\x80\x99alaikum Wr, Wb.\nSalam sejahtera,\n\n\xf0\x9f\x93\xa2 [Yayasan Pendidikan Islam Al-Muttaqiin Ciganjur] present...\xf0\x9f\x93\xa2\n\nPPDB SMK YASPIA Tahun 2023/2024 telah dibuka!! Segera daftar dan bergabung dengan SMK YASPIA. https://t.co/6TAs3HsOxZ'",bismillah wr didik islam smk yaspia tahun segera daftar gabung smk yaspia,2,19,0.5947,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1818,"b'Apabila kamu merupakan:\n- Pengendara motor/mobil\n- BELUM PERNAH menjadi saksi/korban\nkecelakaan lalu lintas\n- Domisili di JABODETABEK\n- Berusia 18-25 tahun\n- Pendidikan min. SMA\n- Tidak mengalami hambatan dlm mengenal warna &amp; pendengaran, &amp; tidak memiliki masalah kesehatan mental'",apabila kamu kendara pernah jadi lalu domisili usia didik min alami hambat dlm kenal warna dengar milik masalah sehat mental,2,19,0.7069,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1819,"b'Tujuan pendidikan adalah pengetahuan, bukan fakta, tapi nilai'",tuju didik tahu bukan fakta nilai,2,2,0.3983,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
1820,"b'Apabila kamu merupakan:\n- Pengendara motor/mobil\n- BELUM PERNAH menjadi saksi/korban kecelakaan lalu lintas\n- Domisili di JABODETABEK\n- Berusia 18-25 tahun\n- Pendidikan min. SMA\n- Tidak mengalami hambatan dlm mengenal warna &amp; pendengaran, &amp; tidak memiliki masalah kesehatan mental'",apabila kamu kendara pernah jadi celaka lalu domisili usia didik min alami hambat dlm kenal warna dengar milik masalah sehat mental,2,19,0.7182,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1821,"b'Dengan modal pengalaman dan pendidikan yang membanggakan tersebut, Dr. Ilham Djaya mengatakan siap memberikan kontribusi terbaik kepada Kemenkumham dan Provinsi Sumsel.\n@Kemenkumham_RI \n@kumhamsumsel \nIlham Djaya \n#KumhamSumsel \n#Ilhamdjaya\n@bapaslahat\n#BapasLahat'",modal alam didik bangga sebut ilham djaya kata siap beri kontribusi baik kemenkumham provinsi djaya,1,11,0.6504,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
1822,"b""Selain sukses di karir, sosok Ilham jg sukses diranah pendidikan, pd tahun 2020 lalu ia berhasil meraih gelar Doktor dengan 'Predikat Sangat Memuaskan' dari Universitas Borobudur, Jakarta,\n@Kemenkumham_RI\n@kumhamsumsel\nIlham Djaya\n#KumhamSumsel\n#Ilhamdjaya\n@bapaslahat\n#BapasLahat""",sukses karir sosok ilham jg sukses ranah didik pd tahun lalu hasil raih gelar doktor predikat sangat muas universitas borobudur,2,2,0.721,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
1823,"b'@AlphaARachman Mestinya begitu...pendidikan tdk masuk dlm Proyek Strategis Nasional (PSN), jokowi sangat pragmatis...hasil penddkan tdk bisa dilihat langsung...'",mesti masuk dlm proyek strategis nasional jokowi sangat penddkan lihat langsung,2,7,0.5641,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1824,"b'Upah dinaikan sementara biaya listrik, telepon dan uang sewa diturunkan, jaminan sosial diperluas. Sementara itu pendidikan dan kesehatan gratis. Tentara dan polisi dibubarkan sementara milisi buruh dan petani bersenjata yang berjumlah sekitar 200 ribu dibentuk.'",upah naik biaya listrik telepon uang sewa turun jamin sosial luas didik sehat gratis tentara polisi bubar milisi buruh tani senjata jumlah ribu bentuk,2,2,0.4508,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
1825,b'RT @musimbunga345: Pendidikan yang disain dengan sistem kapitalisme sejatinya hanyalah untuk menghasilkan para buruh bukan generasi penerus\xe2\x80\xa6',didik disain sistem kapitalisme sejati hanya hasil buruh bukan generasi,2,13,0.4205,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1826,"b'@tanyarlfes Klo aku, ngelakuin smua hobi ku sih, krn akunya hobi nge gambar, baca komik, nonton anime, jdi waktu ku kdng ke situ smua. Trus jga untuk skrng gk mau pacaran2 dlu, lbih fokus ke pendidikan aja dlu'",klo aku ngelakuin smua hobi ku sih aku hobi nge gambar baca komik nonton anime jdi waktu ku kdng situ smua trus jga skrng mau pacaran2 dlu lbih fokus didik aja dlu,2,13,0.8016,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1827,"b'Setelah makan, pendidikan merupakan kebutuhan utama rakyat. (Danton) bliblidotcom'",makan didik rupa butuh utama rakyat bliblidotcom,2,10,0.4613,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
1828,b'Arah yang diberikan pendidikan Unt uk m engawali hidup seseorang akan m enent ukan masa depannya berauberau',arah beri didik unt uk m engawali hidup orang m enent ukan masa depan berauberau,1,6,0.6569,"didik, hidup, siap, bukan, depan, m, masa, milik, sendiri, uk"
1829,"b'@sbmptnfess gatau yah, ak disuruh ke pendidikan karena katanya terjamin (biasalah orang tua kan kebanyakan begini) padahal ak gaminat dibidang pendidikan wrwrrwrw\xf0\x9f\x98\x8a\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbb'",gatau yah ak suruh didik kata jamin orang tua banyak padahal ak gaminat bidang didik,2,10,0.5515,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
1830,"b'Gelar hanyalah selembar kertas, pendidikan yang sesungguhnya terlihat dalam perilaku.'",gelar hanya lembar kertas didik sungguh lihat perilaku,2,11,0.5059,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
1831,"b'@KediriFess Dinas kesehatan, dinas pendidikan'",dinas sehat dinas didik,1,0,0.2082,"didik, bangun, dinas, ingat, jadi, menteri, informasi, semua, mahasiswa, janji"
1832,b'astungkaraa pendidikan tahun nii dan tahun kmrin nt trs \xf0\x9f\x98\xad\xf0\x9f\x99\x8f',astungkaraa didik tahun nii tahun kmrin nt trs,1,7,0.5014,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1833,"b'Semakin berat beban perjuangan di dunia pendidikan, karena semua saling berkesinambungan. Rombak dari akarnya dengan aturan Allah \n\n#SelamatkanGenerasiDenganIslam \n#GenerasiMudaPimpinPerubahan https://t.co/TDMrdaKMVJ'",makin berat beban juang dunia didik semua saling sambung rombak akar atur allah,2,2,0.5314,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
1834,b'@sundingjalila Apalagi menurut ku pendidikan adalah salah satu faktor yang sangat penting',ku didik salah satu faktor sangat penting,1,17,0.3628,"didik, org, nya, satu, kalau, bahasa, bawah, negara, jadi, indonesia"
1835,"b'Pengen minum, tapi kerjaku di bidang pendidikan :"")'",ken minum kerja bidang didik,1,16,0.3657,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
1836,"b'@cakgrays bian ga butuh ajeng, butuhnya pendidikan yg tinggi'",bian ga butuh ajeng butuh didik tinggi,0,5,0.4552,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
1837,b'Pendidikan kedisiplinan emang ujungnya ke kekeluargaan',didik disiplin emang ujung keluarga,2,16,0.1285,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
1838,"b'@Kemdikbud_RI Ayo pak Nadim,ubah pendidikan Indonesia kearah yg lebih baik.biarkan saya jadi saksi penghapusan honorer di tahun ini...'",ayo pak didik indonesia arah lebih jadi saksi hapus honorer tahun,2,7,0.4283,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1839,b'Pendidikan adalah kemampuan untuk mendengarkan semua hal tanpa kehilangan kesabaran atau rasa percaya diri Anda. (Robert Frost)',didik mampu dengar semua hilang sabar rasa percaya diri,2,13,0.5161,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1840,"b'@18spacee @celestialdeepz Anda juga salah satunya, menyebarluaskan berarti bantu mencoreng dunia pendidikan. Gw ga bela dia yang bugil di kelas ya, karena karena menurut gw juga dia salah tapi pasti udah bnyak yang ngomongin dia juga.'",salah satu menyebarluaskan arti bantu coreng dunia didik gw ga bela bugil kelas gw salah udah bnyak ngomongin,2,19,0.5039,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1841,"b'@txtdrberseragam Sarkas banget njir, biaya buat laporan minimal 1jt tergantung kasusnya \xf0\x9f\xa4\xa3\nBiaya masuk akp*l pendidikan 5-6 bulan nyatanya 300jt lebih wkkw ngakak banget'",sarkas banget njir biaya buat lapor minimal gantung kasus masuk didik bulan nyata lebih wkkw ngakak banget,2,13,0.5448,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1842,"b'Jangankan Nasib Guru,\nProyek Pendidikan pun banyak yg dikorupsi.'",jangan nasib didik banyak korupsi,2,7,0.3614,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1843,"b'Selain itu Dana Zakat ASN Pemprov Jateng  disalurkan untk membiayai beasiswa sbnyak 34.564 siswa mulai dari SD - SMA, S1 juga S3 dimana Pak @GanjarPranowo sngat memperhatikan dunia pendidikan&amp;membantu generasi muda wujudkan mimpi mereka dgn mendukung pendidikan mereka\n#GANTARI \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 https://t.co/FK2CaRXvh5'",dana zakat asn pemprov jateng salur untk biaya beasiswa sbnyak siswa mulai sd sma s1 s3 pak sngat perhati dunia generasi muda wujud mimpi dukung didik,2,16,0.7617,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
1844,"b'@BTS_twt Hi kak yoon, aku skrg udh kerja ^^\nWlau hrus perjuangan stgh mati ikut pendidikan dan hrus kuat mental krna omongan org yg anggep pkerjaanku rendah... Tp gapapa, aku kerja demi lunasi smua kbodohanku dan bntu\xc2\xb2 oma wlau ga banyak dan jg nyenengin adik\xc2\xb2ku dkit hehehe'",hi kak yoon aku skrg udh kerja hrus juang stgh mati ikut didik hrus kuat mental krna omong org anggep pkerjaanku rendah tp gapapa aku kerja lunas smua kbodohanku oma wlau ga banyak jg nyenengin dkit hehehe,2,10,0.8077,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
1845,b'@Heritanjung13 Pendidikan Agama nya bagus2 tapi minus Akhlak &amp; Moral sangat disayangkan...',didik agama nya bagus2 minus akhlak moral sangat sayang,2,19,0.4969,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
1846,"b'ini komennya pada tolol bgt. menlu kan kerjanya ngurus urusan luar negeri. ini bukan ngatur Taliban, tapi sedang speak up ttg pelanggaran HAM yg terjadi. Karena setiap orang berhak mendapat pendidikan. Gosh, your opinion show ur value, people https://t.co/Da0qp9NRw5'",komennya tolol bgt menlu kerja ngurus urus luar negeri bukan ngatur talib sedang speak up ttg langgar ham jadi orang hak dapat didik gosh your opinion show ur value people,2,7,0.7815,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
1847,"b'@convomf wajar banget nder kamu sakit hati, adikmu bukan tanggung jawabmu kalo masih ada orangtua, membiayai pendidikan anak itu udah tanggung jawab orang tua, ikut ayahmu aja nder kalo ayahmu masih sanggup membiayai.'",wajar banget nder kamu sakit hati adik bukan tanggung jawab kalo orangtua biaya didik anak udah tanggung jawab orang tua ikut ayah aja nder kalo ayah sanggup biaya,2,13,0.7495,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
1848,"b'Jaman Beliau ada Dana Aspirasi yang berujung menggantung banyak Kepala Sekolah dan Kepala Dinas Pendidikan mulai dari Provinsi hingga Kabupaten, krn Korupsi. https://t.co/nCFr02t6zC'",jaman beliau dana aspirasi ujung gantung banyak kepala sekolah kepala dinas didik mulai provinsi hingga kabupaten korupsi,2,16,0.6583,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
1849,b'entahlah kalau ini tov spm aku baik gi ****** \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad susah wehh pendidikan islam. kalau ustazah tak bocor memang aku tak dapat la',entah kalau tov spm aku baik gi susah wehh didik islam kalau ustazah bocor memang aku,2,3,0.6127,"didik, guru, jurus, aku, jadi, sih, kuliah, kerja, apa, kalau"
1850,"b'RT @Yupigoreng: @collegemenfess ""Besok harus ganti yg lbh banyak""\nPdhl biayain pendidikan anak tuh kewajiban org tua loh... Definisi anak j\xe2\x80\xa6'",besok ganti lbh biayain didik anak tuh wajib org tua loh definisi anak,1,18,0.5178,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
