neutral,RT @aliayayah: @NurSyahbana9 @04Nakula @bawaslu_RI @BadjaNuswantara @JajangRidwan19 @P3nj3l4j4h @RizmaWidiono @SiswantiYeni @ASapardan @CH_\xe2\x80\xa6',rt
neutral,RT @aliayayah: @04Nakula @Je_Ly @bawaslu_RI @BadjaNuswantara @JajangRidwan19 @P3nj3l4j4h @RizmaWidiono @SiswantiYeni @ASapardan @CH_chotima\xe2\x80\xa6',rt
positive,"""b'@DarussalamJaya @DivHumas_Polri Kepala negara itu lambang negara, kehormatan Sebuah negara, dimana rakyat seharusny\xe2\x80\xa6 https://t.co/PtKb3MpkEa'""",b kepala negara lambang negara hormat buah negara rakyat
neutral,"""b'RT @haryant94814521: Baru tau loh kalo pegawai OJK nyambi jadi penagih hutang,, \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad #stoppinjol #stopfintech #bubarkanfintech @ojkindonesia\xe2\x80\xa6'""",baru tau loh kalo pegawai ojk nyambi jadi tagih hutang
negative,"""b'RT @AlvinoLulu: @FaGtng @DivHumas_Polri @Yusrilihza_Mhd @wiranto1947 @Dr_Moeldoko Fitnah ini,penghinaan @BareskrimPolri @CCICPolri @DivHuma\xe2\x80\xa6'""",fitnah
neutral,RT @Hasanudin: @FaGtng @DivHumas_Polri @Yusrilihza_Mhd @wiranto1947 @Dr_Moeldoko Tlg @DivHumas_Polri @poldametrojaya @POLRIID @bareskrim201\xe2\x80\xa6',rt tlg
neutral,RT @DivHumas_Polri: Kisah Unik Saat Polisi Live Report\n\nPengendara motor jatuh saat seorang polisi tengah live report menyampaikan kondisi\xe2\x80\xa6',rt kisah unik polisi live motor jatuh orang polisi tengah live report sampai
negative,@ronavioleta @ezayah3 @GeneralMoeldoko @DivHumas_Polri Pemelintiran kenyataan sangat sangat tidak manusiawi.. Radik\xe2\x80\xa6 https://t.co/ISrU57tnXm',melintir nyata sangat sangat manusiawi
negative,@LubisMadina2 @jokoedy6 @geloraco Gak jauh-jauh kesana-kemari cuma hanya kalau memang benar adanya ancaman seperti\xe2\x80\xa6 https://t.co/MUhCgNIPq7',cuma kalau memang benar ada ancam
negative,RT @Gemacan70: @ronavioleta @GeneralMoeldoko @DivHumas_Polri Tak pantaslah seorang pernah jendral ataupun jendral mempunyai ..forcasting de\xe2\x80\xa6',rt pantas orang pernah jendral atau jendral punya forcasting
neutral,"""b'@AT_AbdillahToha @NegeriMerPut Anda ga tnya @DivHumas_Polri pak yg menyatakan peserta 212 berjumlah 40rb, pdhal jml\xe2\x80\xa6 https://t.co/doauU4uQF1'""",b ga tnya pak nyata serta jumlah pdhal
neutral,Apa betul @DivHumas_Polri ?? Pantesan gue juga kagak dapat sinyal selama aksi #ReuniAkbar212diMonas https://t.co/eU00vwIJS2',apa betul pantesan gue kagak sinyal lama aksi
neutral,"""b'Dan saya sarankan sebaiknya @DivHumas_Polri mundur dulu, biarkan tugas membasmi para pemberontak di papua fokus dit\xe2\x80\xa6 https://t.co/kpnWp4f85J'""",saran baik mundur dulu biar tugas basmi berontak papua fokus
negative,RT @setiyo_pebi: Innalillahi wainna ilaihi radjiun\nDi mohon kepada penegak hukum @DivHumas_Polri dan @Puspen_TNI agar kiranya membetantas O\xe2\x80\xa6',rt innalillahi wainna ilaihi mohon tegak hukum kira membetantas
negative,@IrHMFaqih @DivHumas_Polri @CCICPolri Ini gk ada yg lain pasti ini kerjaan jokoedy..\nJokoedy hrus dihajar',kerja hrus hajar
negative,"""b'RT @jo_kodokk: @AkunTofa Bantu jawab ya\nMeraka KAFIR, jd membunuh pun tetap dibaik2in polisi\nTeroris hny berlku utk umat Islam\nGitu kan @Di\xe2\x80\xa6'""",bantu jawab kafir jd bunuh tetap dibaik2in hny berlku utk umat
neutral,"""b'@DivHumas_Polri @haikal_hassan @PolriMultimedia 40rb peserta??jangan ngarang ah,coba hitung lagi lah'""",b ngarang hitung lah
positive,@DivHumas_Polri @haikal_hassan @PolriMultimedia Itu semua berkat kebaikan bapak bapak semua.\nTerimakasih\nSalam\xe2\x80\xa6 https://t.co/Hf2mETIaUR',semua berkat baik bapak bapak
negative,RT @duhmnas3: Terdeteksi Namanya  sisca rumondor. Suaminya alex rumondor. Non muslim. Nyaru pake jilbab \nex SMA 37 Jkt angk 86. Fikom Unpad\xe2\x80\xa6',rt deteksi nama sisca rumondor suami alex rumondor non muslim nyaru pake jilbab sma jkt angk fikom
negative,Ini bukan hak warga negara lagi! Mengibarkan bendera selain merah putih plus kepengen lepas yaitu makar!\xe2\x80\xa6 https://t.co/FAUPFof3XK',bukan hak warga negara kibar bendera merah putih plus ken lepas
neutral,@M_fadlirizal @LAPOR1708 @TMCPoldaMetro @DivHumas_Polri @netmediatama Kejadiannya menjelang subuh/tengah malam. Mod\xe2\x80\xa6 https://t.co/v0VS0riXeL',jadi jelang malam
positive,"""b'RT @DivHumas_Polri: Polri Jaga Persatuan dan Kesatuan Bangsa\n\nKapolri, Jenderal Polisi Prof. H. Muhammad Tito Karnavian, Ph.D. Menghadiri A\xe2\x80\xa6'""",polri jaga satu satu jenderal polisi prof h muhammad tito karnavian hadir
positive,@infoindo2018 @detikcom @kumparan @addiems @DPR_RI @DivHumas_Polri @Puspen_TNI Bangga jga punya TNI juga aparat yg\xe2\x80\xa6 https://t.co/QcpOhGpj6O',bangga jga punya tni aparat
neutral,"""b'@fitri_18041 @duhmnas3 @DivHumas_Polri @BareskrimPolri @LembagaF @anna_suezann Alonk nya aja. yg di ganti., jadi. ling ling\nhihihi'""",b alonk nya aja ganti jadi ling
positive,RT @DivHumas_Polri: Selalu Ada Disaat Masyarakat Membutuhkan\n\n#PolriPromoter #PolriHumanis @PolriMultimedia https://t.co/mC4puFDM4Y',rt selalu saat masyarakat
negative,RT @Dennysiregar7: Ah @DivHumas_Polri gimana sih ? Jangan menghancurkan angan2 mereka dong. Itu kayak dibanting rasanya.. https://t.co/jo0n\xe2\x80\xa6',rt ah gimana sih jangan hancur angan2 dong kayak banting rasa
neutral,@DivHumas_Polri @PolriMultimedia 40rb??\nGak sekalian 200 Gyu PK.',sekali gyu pk
neutral,"""b'@duhmnas3 @ssirah @DivHumas_Polri @BareskrimPolri @LembagaF @anna_suezann Kok nyebutnya """"betina""""...? Hihihi...cocok banget.'""",b kok nyebutnya betina banget
negative,@reivaboy @duhmnas3 @DivHumas_Polri @BareskrimPolri @LembagaF @anna_suezann Aku ganti foto aja aaah..ud bnyk yg man\xe2\x80\xa6 https://t.co/hoWFM4rvIq',aku ganti foto aja bnyk
neutral,@DivHumas_Polri @PolriMultimedia Aneh 40 000 peserta reuni akbar 212 petugas polisi sebanyak  1400 lebih personil .\xe2\x80\xa6 https://t.co/lcaMxr5MCB',aneh serta reuni akbar tugas polisi banyak lebih personil
neutral,"""b'RT @Sapukan_5emut: Pak @DivHumas_Polri kejadian ini infonya disalah satu pabrik di jepara kejadian kemarin, mohon di tangani pak, sampe beg\xe2\x80\xa6'""",pak jadi info salah satu pabrik jepara jadi kemarin mohon tangan pak sampe
positive,@DivHumas_Polri @PolriMultimedia Astaghfirullah',astaghfirullah
neutral,"""b'RT @pedjoeang_islam: Mubahalah Buni Yani. Tolong sebarkan seluas-luasnya kepada seluruh rakyat Indonesia agar sampe kepada para buzzer, pol\xe2\x80\xa6'""",mubahalah buni yani sebar seluruh rakyat indonesia sampe buzzer
negative,"""b'RT @zeidazein83: @LingWinata81 @Ferdinand_Haean Wes jelas""""kampanye........ GAK USAH BAWA AGAMA PAKEK ACARA REONI SABLENG....... serendah it\xe2\x80\xa6'""",wes usah bawa agama pakek acara reoni sableng serendah
negative,RT @RestyCayah: Cebong mulai beraksi dgn hoaxnya menfitnah reuni 212  . \nAda tanggapan min @DivHumas_Polri ? \n\n#ReuniAkbar212diMonas https:\xe2\x80\xa6',rt cebong mulai aksi hoaxnya menfitnah reuni tanggap min
positive,adaptif,adaptif
positive,adil,adil
positive,anugrah,anugrah
positive,iman,iman
positive,imut,imut
positive,indah,indah
positive,tertawa,tertawa
neutral,telinga,telinga
positive,inovasi,inovasi
positive,inovatif,inovatif
positive,inspirasi,inspirasi
positive,inspirasional,inspirasional
positive,inspiratif,inspiratif
positive,instrumental,instrumental
positive,integral,integral
positive,intelijen,intelijen
positive,intim,intim
positive,intrik,intrik
positive,intuitif,intuitif
positive,irama,irama
positive,iri,iri
positive,istimewa,istimewa
positive,isyarat,isyarat
positive,jaminan,jamin
positive,jaminan mutu,jamin mutu
positive,janji,janji
positive,jawa,jawa
positive,jelas,jelas
positive,jempol,jempol
positive,jempolan,jempol
positive,jenaka,jenaka
positive,jenius,jenius
positive,juara,juara
positive,jujur,jujur
positive,kagum,kagum
positive,kanan,kanan
positive,karisma,karisma
positive,karismatik,karismatik
positive,karya,karya
positive,kasih sayang,kasih sayang
positive,kaya,kaya
positive,papua,papua
positive,keadaan yg sebenarnya,ada benar
negative,penistaan,nista
positive,keagungan,agung
positive,keajaiban,ajaib
negative,miris,miris
neutral,kehadiran,hadir
positive,kebangkitan,bangkit
negative,abnormal,abnormal
negative,absurd,absurd
negative,acak,acak
negative,acuh,acuh
negative,acuh tak acuh,acuh acuh
negative,adiktif,adiktif
negative,agresi,agresi
negative,agresif,agresif
negative,agresor,agresor
negative,aib,aib
negative,air terjun,air terjun
negative,akurat,akurat
negative,alarm,alarm
negative,alasan,alas
negative,alat permainan,alat main
negative,alergi,alergi
negative,alergik,alergik
negative,amat ketakutan,takut
negative,amat panas,panas
negative,ambigu,ambigu
negative,ambivalen,ambivalen
negative,ambivalensi,ambivalensi
negative,amoral,amoral
negative,amoralitas,amoralitas
negative,ampun,ampun
negative,amuk,amuk
negative,anak nakal,anak nakal
negative,anak yatim,anak yatim
negative,anarki,anarki
negative,anarkis,anarkis
negative,anarkisme,anarkisme
negative,ancaman,ancam
negative,aneh,aneh
negative,aneh lagi,aneh
negative,anehnya,aneh
negative,angkuh,angkuh
negative,angriness,angriness
negative,anjing,anjing
negative,anjlok,anjlok
negative,anomali,anomali
negative,antagonis,antagonis
negative,antagonisme,antagonisme
negative,antek,antek
negative,antipati,antipati
negative,antisosial,antisosial
negative,antitesis,antitesis
negative,apak,apak
negative,apati,apati
negative,apatis,apatis
negative,apek,apek
negative,apokaliptik,apokaliptik
negative,apologis,apologis
negative,argumentatif,argumentatif
negative,artinya jika,arti
negative,asam,asam
negative,asap,asap
negative,asem,asem
negative,asing,asing
negative,astaghfirullah,astaghfirullah
negative,asusila,asusila
negative,awan,awan
negative,awas,awas
negative,babi,babi
negative,badai,badai
negative,bahan tertawaan,bahan tertawa
negative,bahaya,bahaya
negative,bajingan,bajing
negative,baju kotor,baju kotor
negative,balas dendam,balas dendam
negative,bandel,bandel
negative,bandot,bandot
negative,bangkrut,bangkrut
negative,bantingan,banting
negative,banyak sekali,banyak sekali
negative,barang ganjil,barang ganjil
negative,barbar,barbar
negative,basi,basi
negative,bau,bau
negative,bawahan,bawah
negative,bebal,bebal
negative,beban,beban
negative,bejat,bejat
negative,bekas,bekas
negative,bekas luka,bekas luka
negative,bekas roda,bekas roda
negative,beku,beku
negative,belah,belah
negative,belum dewasa,dewasa
negative,belum dicoba,coba
negative,belum dikonfirmasi,konfirmasi
negative,belum selesai,selesai
negative,bencana,bencana
negative,bencana alam,bencana alam
negative,benci,benci
negative,bengah,bengah
negative,bengis,bengis
negative,bengkak,bengkak
negative,bengkeng,bengkeng
negative,bengkok,bengkok
negative,benjolan,benjol
negative,bentrokan,bentrok
negative,beracun,racun
negative,beradab,adab
negative,berakhir,akhir
negative,berang,berang
negative,berani,berani
negative,berantakan,beranta
negative,berat,berat
negative,berat sebelah,berat belah
negative,berawan,awan
negative,berbahaya,bahaya
negative,berbau,bau
negative,berbeda,beda
negative,berbisa,bisa
negative,berbohong,bohong
negative,berbuat curang,buat curang
negative,berbuat jahat,buat jahat
negative,berbuat salah,buat salah
negative,berbuih,buih
negative,bercacat,cacat
negative,berdalih,dalih
negative,berdarah,darah
negative,berdasar,dasar
negative,berdaya,daya
negative,berdebar,debar
negative,berdebat,debat
negative,berdebu,debu
negative,berdengung,dengung
negative,berdenyut,denyut
negative,berderak,derak
negative,berderit,derit
negative,berdetak,detak
negative,berdokumen,dokumen
negative,berdosa,dosa
negative,berduka,duka
negative,berduri,dur
negative,berdusta,dusta
negative,berebut,rebut
negative,bergairah,gairah
negative,bergegas,gegas
negative,bergelombang,gelombang
negative,bergeming,geming
negative,bergerak,gerak
negative,bergerak lambat,gerak lambat
negative,bergerigi,gerigi
negative,bergetar,getar
negative,bergolak,golak
negative,bergulat,gulat
negative,berhaluan kiri,haluan kiri
negative,berisiko,risiko
negative,berita palsu,berita palsu
negative,berjangkit,jangkit
negative,berjuang,juang
negative,berkarat,karat
negative,berkata tanpa berpikir,kata pikir
negative,berkedip,kedip
negative,berkejut,kejut
negative,berkenan,kenan
negative,berkeras pendirian,keras diri
negative,berkeringat,keringat
negative,berkerut,kerut
negative,berkhayal,khayal
negative,berkilat,kilat
negative,berkilau,kilau
negative,berkolusi,kolusi
negative,berkonflik,konflik
negative,berkubang,kubang
negative,berkurang,kurang
negative,berlangganan,langgan
negative,berlebihan,lebih
negative,berlemak,lemak
negative,berlepotan,lepot
negative,berlumpur,lumpur
negative,bermain berlebih-lebihan,main
negative,bermasalah,masalah
negative,berminyak,minyak
negative,bermoral,moral
negative,bermuka dua,muka
negative,bermuram,muram
negative,bermuram durja,muram durja
negative,bermusuhan,musuh
negative,bermutu rendah,mutu rendah
negative,bernasib buruk,nasib buruk
negative,bernoda kotor,noda kotor
negative,berongga,rongga
negative,berperang,perang
negative,berputus asa,putus asa
negative,bersaing,saing
negative,bersakit,sakit
negative,bersanding,sanding
negative,bersedih,sedih
negative,bersekongkol,sekongkol
negative,berselang,selang
negative,berselisih,selisih
negative,bersemangat,semangat
negative,bersenandung,senandung
negative,berserakan,sera
negative,bersetubuh,tubuh
negative,bersisik,sisik
negative,bertemu,temu
negative,bertengkar,tengkar
negative,bertentangan,tentang
negative,berteriak,teriak
negative,bertindak tidak pantas,tindak pantas
negative,bertingkah,ting
negative,bertubuh kecil,tubuh kecil
negative,berukuran terlalu kecil,ukur terlalu kecil
negative,berumur pendek,umur pendek
negative,berwajah dua,wajah
negative,biadab,biadab
negative,bias,bias
negative,biasa,biasa
negative,bikinan,bikin
negative,bimbang,bimbang
negative,binasa,binasa
negative,bingung,bingung
negative,Bingung,bingung
negative,bisa ular,ular
negative,bising,bising
negative,blunder,blunder
negative,bobrok,bobrok
negative,bocor,bocor
negative,bodoh,bodoh
negative,bohong,bohong
negative,bom,bom
negative,boneka,boneka
negative,boros,boros
negative,bosan,bosan
negative,botak,botak
negative,brutal,brutal
negative,bual,bual
negative,buar,buar
negative,buas,buas
negative,budak,budak
negative,bug,bug
negative,bukan kepalang,bukan kepalang
negative,buntu,buntu
negative,bunuh diri,bunuh diri
negative,buram,buram
negative,buritan,burit
negative,buronan,buron
negative,buruk,buruk
negative,buruk sekali,buruk sekali
negative,busuk,busuk
negative,buta,buta
negative,buta huruf,buta huruf
negative,cabul,cabul
negative,cacat,cacat
negative,cacian,caci
negative,calo,calo
negative,cambuk,cambuk
negative,canggung,canggung
negative,cara,cara
negative,cari perkara,cari perkara
negative,cebol,cebol
negative,cedera,cedera
negative,cekcok,cekcok
negative,cekung,cekung
negative,celaan,cela
negative,celah,celah
negative,celaka,celaka
negative,cemas,cemas
negative,cemberut,cemberut
negative,cemburu,cemburu
negative,cemooh,cemooh
negative,cemoohan,cemooh
negative,cenderung,cenderung
negative,cengeng,cengeng
negative,cengking,cengking
negative,cercaan,cerca
negative,cerdik,cerdik
negative,cerewet,cerewet
negative,ceroboh,ceroboh
negative,corengan,coreng
negative,cukup,cukup
negative,curam,curam
negative,curang,curang
negative,curiga,curiga
negative,dancok,dancok
negative,dangkal,dangkal
negative,deadline,deadline
negative,debu,debu
negative,defensif,defensif
negative,degenerasi,degenerasi
negative,degradasi,degradasi
negative,dehumanisasi,dehumanisasi
negative,delusi,delusi
negative,demam,demam
negative,demoralisasi,demoralisasi
negative,dendam,dendam
negative,dengan mencemoohkan,cemooh
negative,dengan mendapat malapetaka,dapat malapetaka
negative,dengan mengagetkan,kaget
negative,dengan menghina,hina
negative,dengan menyedihkan,sedih
negative,dengan menyesal,sesal
negative,dengan panas,panas
negative,dengan penuh ketakutan,penuh takut
negative,dengan rasa curiga,rasa curiga
negative,dengan rasa hina,rasa hina
negative,dengan sedih,sedih
negative,dengan segan,segan
negative,dengan sengit,sengit
negative,dengan suara keras,suara keras
negative,dengan sukar,sukar
negative,dengan tidak senang,senang
negative,dengki,dengki
negative,depresi,depresi
negative,derita,derita
negative,desis,desis
negative,destruktif,destruktif
negative,diam,diam
negative,dibakar,bakar
negative,dibanjiri,banjir
negative,dibantai,bantai
negative,dibenarkan,benar
negative,dibenci,benci
negative,dibuang,buang
negative,dicela,cela
negative,dicerca,cerca
negative,dicuci,cuci
negative,dicuri,curi
negative,didanai,dana
negative,diganggu,ganggu
negative,dihaluskan,halus
negative,dihentikan,henti
negative,dihibur,hibur
negative,dihukum,hukum
negative,dijauhi,jauh
negative,dijelaskan,jelas
negative,dikaburkan,kabur
negative,dikenakan,kena
negative,dikorbankan,korban
negative,diktator,diktator
negative,diktatoris,diktatoris
negative,dilapisi gula,lapis gula
negative,dilecehkan,leceh
negative,dilema,dilema
negative,dilenyapkan,lenyap
negative,dimaafkan,maaf
negative,dimarahi,marah
negative,dimengerti,erti
negative,dingin,dingin
negative,diperangi,rang
negative,diperkosa,perkosa
negative,diperlakukan dengan buruk,laku buruk
negative,dipermainkan,main
negative,dipertanyakan,tanya
negative,dipikirkan,pikir
negative,dirampas,rampas
negative,diremehkan,remeh
negative,dirugikan,rugi
negative,disalahgunakan,disalahgunakan
negative,disalahpahami,disalahpahami
negative,disayangkan,sayang
negative,disederhanakan,sederhana
negative,disengaja,sengaja
negative,disengketakan,sengketa
negative,disiram,siram
negative,diskredit,diskredit
negative,diskriminasi,diskriminasi
negative,diskriminatif,diskriminatif
negative,disorient,disorient
negative,disproporsional,disproporsional
negative,distorsi,distorsi
negative,ditakdirkan,takdir
negative,ditinggalkan,tinggal
negative,ditipu,tipu
negative,ditolak,tolak
negative,dogmatis,dogmatis
negative,dominan,dominan
negative,dongkol,dongkol
negative,dosa,dosa
negative,downgrade,downgrade
negative,drastis,drastis
negative,dua wajah,wajah
negative,dugaan,duga
negative,duka,duka
negative,dukun,dukun
negative,dumping,dumping
negative,dungu,dungu
negative,duniawi,duniawi
negative,dupa,dupa
negative,durhaka,durhaka
negative,duri,duri
negative,dusta,dusta
negative,dusun,dusun
negative,dwimakna,dwimakna
negative,edan,edan
negative,egois,egois
negative,egoisme,egoisme
negative,egomania,egomania
negative,egosentris,egosentris
negative,ejek,ejek
negative,ejekan,ejek
negative,ekonomis,ekonomis
negative,eksploitasi,eksploitasi
negative,eksploitatif,eksploitatif
negative,eksplosif,eksplosif
negative,ekstremis,ekstremis
negative,enggan,enggan
negative,enggan membantu,enggan bantu
negative,erosi,erosi
negative,fana,fana
negative,fanatik,fanatik
negative,fanatisme,fanatisme
negative,fantastis,fantastis
negative,fasis,fasis
negative,fasisme,fasisme
negative,fatal,fatal
negative,fiksi,fiksi
negative,fitnah,fitnah
negative,fitnahan,fitnah
negative,fobia,fobia
negative,friksi,friksi
negative,frustasi,frustasi
negative,frustrasi,frustrasi
negative,fundamentalis,fundamentalis
negative,fundamentalisme,fundamentalisme
negative,ga jelas,ga jelas
negative,ga karuan,ga karuan
negative,ga peka,ga peka
negative,gadungan,gadungan
negative,gagal,gagal
negative,gagap,gagap
negative,gaib,gaib
negative,galak,galak
negative,ganas,ganas
negative,gangguan,ganggu
negative,ganjil,ganjil
negative,ganti rugi,ganti rugi
negative,gantung,gantung
negative,garang,garang
negative,garis keras,garis keras
negative,garu,garu
negative,gasang,gasang
negative,gatal,gatal
negative,gegabah,gegabah
negative,gejala,gejala
negative,Gejala,gejala
negative,gelandangan,gelandang
negative,gelap,gelap
negative,gelisah,gelisah
negative,gelora,gelora
negative,gendut,gendut
negative,genit,genit
negative,genosida,genosida
negative,genting,genting
negative,gerah,gerah
negative,geram,geram
negative,gerombolan,gerombol
negative,gesekan,gesek
negative,gesper,gesper
negative,getah,getah
negative,getaran,getar
negative,giat,giat
negative,gigih,gigih
negative,gigil,gigil
negative,gila,gila
negative,gila hormat,gila hormat
negative,gila ketakutan,gila takut
negative,godaan,goda
negative,goreng,goreng
negative,goresan,gores
negative,gosip,gosip
negative,goyah,goyah
negative,goyangan,goyang
negative,gua,gua
negative,gugup,gugup
negative,gurun,gurun
negative,gusar,gusar
negative,habis,habis
negative,hak milik,hak milik
negative,hal merendahkan diri,rendah diri
negative,hal tidak dimengerti,erti
negative,halangan,halang
negative,hama,hama
negative,hambatan,hambat
negative,hampir,hampir
negative,hampir mati,hampir mati
negative,hancur,hancur
negative,hang,hang
negative,haram,haram
negative,harga di atas,harga atas
negative,hasutan,hasut
negative,haus,haus
negative,haus darah,haus darah
negative,hedon,hedon
negative,hedonistik,hedonistik
negative,hegemoni,hegemoni
negative,hegemonisme,hegemonisme
negative,hemat,hemat
negative,hidung belang,hidung belang
negative,hina,hina
negative,histeri,histeri
negative,histeria,histeria
negative,histeris,histeris
negative,hujat,hujat
negative,hukuman,hukum
negative,hukuman penjara,hukum penjara
negative,hukuman setimpal,hukum timpal
negative,hutang,hutang
negative,iblis,iblis
negative,idiot,idiot
negative,igauan,igau
negative,ih,ih
negative,ikut campur,ikut campur
negative,ilegal,ilegal
negative,Iluminati,iluminati
negative,ilusi,ilusi
negative,imajiner,imajiner
negative,imperialis,imperialis
negative,impoten,impoten
negative,impulsif,impulsif
negative,individualis,individualis
negative,indoktrinasi,indoktrinasi
negative,infeksi,infeksi
negative,inferioritas,inferioritas
negative,inflamasi,inflamasi
negative,inflasi,inflasi
negative,ingusan,ingus
negative,inkompeten,inkompeten
negative,inkompetensi,inkompetensi
negative,inkonsistensi,inkonsistensi
negative,inkonstitusionil,inkonstitusionil
negative,insensitively,insensitively
negative,interupsi,interupsi
negative,intimidasi,intimidasi
negative,intrusi,intrusi
negative,invasif,invasif
negative,irasional,irasional
negative,irasionalitas,irasionalitas
negative,Iritasi,iritasi
negative,ironi,ironi
negative,ironis,ironis
negative,ironisnya,ironis
negative,isolasi,isolasi
negative,istirahat,istirahat
negative,isu,isu
negative,jadah,jadah
negative,jahanam,jahanam
negative,jahat,jahat
negative,jalan buntu,jalan buntu
negative,jalan keluar,jalan keluar
negative,jancuk,jancuk
negative,janggal,janggal
negative,jatuh,jatuh
negative,jatuh sakit,jatuh sakit
negative,jauh,jauh
negative,jebakan,jebak
negative,jelaga,jelaga
negative,jelatang,jelatang
negative,jelek,jelek
negative,jelu,jelu
negative,jempol kebawah,jempol bawah
negative,jengkel,jengkel
negative,jerat,jerat
negative,jerawat,jerawat
negative,jeritan,jerit
negative,jeruk nipis,jeruk nipis
negative,jijik,jijik
negative,jompo,jompo
negative,jumlah sedikit,jumlah sedikit
negative,kabur,kabur
negative,kabut,kabut
negative,kacau,kacau
negative,kadaluarsa,kadaluarsa
negative,kadung,kadung
negative,kafir,kafir
negative,kain kafan,kain kafan
negative,kaku,kaku
negative,kalah,kalah
negative,kalahan,kalah
negative,kambing hitam,kambing hitam
negative,kambuh,kambuh
negative,kampungan,kampung
negative,kandang,kandang
negative,kandas,kandas
negative,kanibal,kanibal
negative,kanker,kanker
negative,kantong sampah,kantong sampah
negative,kapak,kapak
negative,kapalan,kapal
negative,karat,karat
negative,kasar,kasar
negative,kasihan,kasihan
negative,kata-kata kasar,kasar
negative,katastropi,katastropi
negative,keadaan acuh tak acuh,ada acuh acuh
negative,keadaan buruk,ada buruk
negative,keadaan darurat,ada darurat
negative,keadaan pingsan,ada pingsan
negative,keadaan sulit,ada sulit
negative,keanehan,aneh
negative,keangkuhan,angkuh
negative,kebal,kebal
negative,kebencian,benci
negative,keberanian,berani
negative,keberatan,berat
negative,keberbahayaan,bahaya
negative,kebetulan,betul
negative,kebiadaban,biadab
negative,kebiasaan,biasa
negative,kebingungan,bingung
negative,KEBINGUNGAN,bingung
negative,kebiri,kebiri
negative,kebisingan,bising
negative,kebobolan,bobol
negative,kebocoran,bocor
negative,kebodohan,bodoh
negative,kebohongan,bohong
negative,kebosanan,bosan
negative,kebrutalan,brutal
negative,kebuntuan,buntu
negative,keburukan,keburu
negative,kecabulan,cabul
negative,kecaman,kecam
negative,kecanduan,candu
negative,kecapaian,capai
negative,kecelakaan,celaka
negative,kecelakaan kapal,celaka kapal
negative,kecemasan,cemas
negative,kecemburuan,cemburu
negative,kecenderungan,cenderung
negative,kecenderungan untuk menurun,cenderung turun
negative,kecerobohan,ceroboh
negative,kecewa,kecewa
negative,kecil,kecil
negative,kecongkakan,congkak
negative,kecurangan,curang
negative,kecurigaan,curiga
negative,kedangkalan,dangkal
negative,kedengkian,dengki
negative,keengganan,enggan
negative,kefanatikan,fanatik
negative,kegagalan,gagal
negative,keganasan,ganas
negative,kegarangan,garang
negative,kegelapan,gelap
negative,kegelisahan,gelisah
negative,kegemparan,gempar
negative,kegemukan,gemuk
negative,kegilaan,gila
negative,kegoyangan,goyang
negative,kegugupan,gugup
negative,kehabisan,habis
negative,kehancuran,hancur
negative,kehebohan,heboh
negative,Keheranan,heran
negative,kehilangan,hilang
negative,kehilangan keseimbangan,hilang imbang
negative,kehinaan,hina
negative,keinginan pribadi,ingin pribadi
negative,keingkaran,ingkar
negative,keirasionalan,irasional
negative,kejahatan,jahat
negative,kejam,kejam
negative,kejang,kejang
negative,kejanggalan,janggal
negative,kejangkitan,jangkit
negative,kejatuhan,jatuh
negative,kejelekan,jelek
negative,kejengahan,jengah
negative,kejengkelan,jengkel
negative,keji,keji
negative,kejut,kejut
negative,kekacauan,kacau
negative,kekakuan,kaku
negative,kekalahan,kalah
negative,kekecewaan,kecewa
negative,kekecilan,kecil
negative,kekejaman,kejam
negative,kekejamannya,kejam
negative,kekeliruan,keliru
negative,kekenyangan,kenyang
negative,kekerasan,keras
negative,kekerasan pendirian,keras diri
negative,kekeringan,kering
negative,kekesalan,kesal
negative,kekhawatiran,khawatir
negative,kekhilafan,khilaf
negative,kekosongan,kosong
negative,kekotoran,kotor
negative,kekuatiran,kekuatiran
negative,kekurangan,kurang
negative,kekurangpekaan,kekurangpekaan
negative,kelakuan buruk,laku buruk
negative,kelalaian,lalai
negative,kelambanan,lamban
negative,kelancangan,lancang
negative,kelangkaan,langka
negative,kelaparan,lapar
negative,kelas dua,kelas
negative,kelelahan,lelah
negative,kelemahan,lemah
negative,kelemahan karena usia tua,lemah usia tua
negative,kelembutan,lembut
negative,kelesuan,lesu
negative,keletihan,letih
negative,keliru,keliru
negative,keluar,keluar
negative,keluhan,keluh
negative,Keluhan,keluh
negative,kelupaan,lupa
negative,kemacetan,macet
negative,kemalangan,malang
negative,kemalasan,malas
negative,kemandekan,mandek
negative,kemarahan,marah
negative,kemasukan setan,masuk setan
negative,kemasyhuran,masyhur
negative,kematian,mati
negative,kemelaratan,melarat
negative,kemenduaan,dua
negative,kemerosotan,merosot
negative,kemiskinan,miskin
negative,kemunafikan,munafik
negative,kemunduran,mundur
negative,kemurkaan,murka
negative,kemurungan,murung
negative,kemustahilan,mustahil
negative,kendor,kendor
negative,kendur,kendur
negative,kenekatan,nekat
negative,kental,kental
negative,kepahitan,pahit
negative,kepala batu,kepala batu
negative,kepatahan,patah
negative,kepedaran,pedar
negative,kependekan,pendek
negative,kepentingan,penting
negative,kepentingan diri sendiri,penting diri sendiri
negative,kepicikan,picik
negative,keputusasaan,keputusasaan
negative,keputusasan,keputusasan
negative,keracunan,racun
negative,keraguan,ragu
