,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
559,"b'ganti2 tergantung mood, tp skrg lg suka komedi sama sol https://t.co/maMag4MdAa'",ganti2 gantung mood tp skrg lg suka komedi sama sol,2,2,0.2548,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
560,b'@hendwei609 @devdevinaaaa @Askrlfess Komedi komedi komedi wkwkwkwkwkkwkwkwkk https://t.co/2Avbsl9tKv',komedi komedi komedi wkwkwkwkwkkwkwkwkk,0,18,0.2842,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
561,b'@mrkklvc INI PUNCAK KOMEDI BANGETTTTT WKWKWKWKKWKWKWKWKKWK',puncak komedi bangett wkwkwkwkkwkwkwkwkkwk,2,18,0.2008,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
562,b'Kalakuan anu meuli paku \n\n#cangehgarrr #caritangenahdansegar #bobodoransunda #sundalucu #sunda #bandung #gedungsate #trending #iklas #lokalpride #komedi https://t.co/DcaAJ08qJa',kalakuan meuli paku,1,0,0.3091,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
563,b'@minie__min seller tokped. komedi banget sumpah kayak mancing emosi banget tapi ujung2nya pas diancem balik malahan baik-baikin. najong!\n\naamiin! plis lebih banyak ketemu ya kita\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbc\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbc\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbc',seller tokped komedi banget sumpah kayak mancing emosi banget ujung2nya pas diancem balik malah plis lebih banyak ketemu,2,10,0.2425,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
564,b'@anznayla_ DI MDRSHHHHH AWOAKWOWKOWKWKKK KOMEDI',mdrshh awoakwowkowkwkk komedi,1,18,0.1236,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
565,b'@onestaars puncak komedi \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
566,"b'Nggak mau tertipu teaser, isinya pasti komedi https://t.co/2OF6tUtFOt'",mau tipu teaser isi komedi,2,14,0.1505,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
567,"b'RT @rndy11: Komedi menyelamatkan hidup.\n\nBener bang, cukup gini aja kita \xe2\x9d\xa4\xef\xb8\x8f'",komedi selamat bang cukup gin aja,2,2,0.347,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
568,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiker #komiklokalindonesia #komedi #komikindo\n\nhttps://t.co/QBtveubo7x https://t.co/dpfv1jqcKl',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
569,"b'Menyemangati orng lain bisa tapi nyemangatin diri sendiri sampe mau mati susah bener \xf0\x9f\xa4\xa3, \nKocak bangt komedi ini \xf0\x9f\x99\x82'",semangat orng nyemangatin diri sendiri sampe mau mati susah bener bangt komedi,2,14,0.3511,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
570,b'@collegemenfess Uas ku kalo dijadiin buku genrenya komedi',uas ku kalo dijadiin buku genre komedi,2,14,0.2263,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
571,"b'@indomyfess Namjoon, masak nasi goreng yg simple aja, karena ini acara komedi harus ada bahan lawakan kan, kayaknya namjoon partner yg pas'",namjoon masak nasi goreng simple aja acara komedi bahan lawa kayak namjoon partner pas,2,13,0.2392,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
572,b'malah jadi komedi tai\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 yoasobi km nyesel gk notis orang aneh',malah jadi komedi yoasobi km nyesel not orang aneh,2,9,0.1601,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
573,b'Komedi emang healing paling gampang ga perlu banyak usaha cukup nonton atau dengerin https://t.co/jUBIzClDpp',komedi emang healing paling gampang ga perlu banyak usaha cukup nonton dengerin,2,13,0.4395,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
574,"b'@mftiskandar @premierleague Liverpool emang idola, peningkat mood bahagia. Komedi tengah malam tenan \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",liverpool emang idola tingkat mood bahagia komedi tengah malam tenan,1,9,0.2419,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
575,b'puncak komedi kalo kata coki https://t.co/cPk9U7E7S0',puncak komedi kalo kata cok,2,18,0.1553,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
576,"b'Dunia adalah komedi bagi mereka yan memikirkannya, atau tragedi bagi mereka yang merasakannya. (Harace Walpole)'",dunia komedi yan pikir tragedi rasa,2,12,0.1608,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
577,b'@xiwangfu menemukan sebuah komedi lucu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',temu buah komedi lucu,2,19,0.1704,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
578,"b'@velynatalia_ seru pol kek mr. queen, tapi lek dari segi komedi lebih ngakak mr. queen, worth to watch karna tiap episode pasti plot twistttttt'",seru pol kek mr queen lek segi komedi lebih ngakak mr queen worth to watch karna tiap episode plot twistt,2,8,0.5817,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
579,b'Lucu seperti dipuncak komedi https://t.co/j7HdV6k2TI https://t.co/nP5POAmXpw',lucu puncak komedi,2,18,0.1951,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
580,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikindo #comic #manhwa #komedi\n\nhttps://t.co/Dfv8D6IMEt https://t.co/98t6s4WWxV',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
581,b'Aku suka gaya gambar Nona Kelinci Milik Tuan Serigala! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komikstrip #komikharian #komiklokal #komedi\n\nhttps://t.co/jgvTekoDAx https://t.co/j30U1CTDdO',aku suka gaya gambar nona kelinci milik tuan bagus desain karakter pantas,1,9,0.5754,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
582,b'wkwkwk ga jadi ngobatin kalo kaya gitu mah\n\n https://t.co/VsDNp8z3PG',wkwkwk ga jadi ngobatin kalo kaya gitu,2,14,0.3021,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
583,b'@lieberrte @animefess_ Lah bener kan komedi dewasa WKWK',lah bener komedi dewasa wkwk,1,11,0.2293,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
584,"b'@sympaticst Demenan gue sih series Love-Live.. Anime idol school gitu. Ada juga anime komedi, judulnya Nichijou! Film sih, cobain fantasy deh contohnya The School for Good and Evil. Selamat menonton. ;)'",demen gue sih series anime idol school gitu anime komedi judul film sih cobain fantasy deh contoh the school for good and evil selamat tonton,2,0,0.2091,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
585,b'@GF_Rayn11 fantasi dan komedi si hrus baca karna realita ny ga seindah itu wkwk',fantasi komedi si hrus baca karna realita ny ga indah wkwk,2,16,0.2128,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
586,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#Bahasaindonesia #komikislam #komedi #indiecomics\n\nhttps://t.co/932iK6Bbtw https://t.co/nN9uw5Nkdb',aku sabar tunggu apa jadi klik taut bawah gabung,2,6,0.551,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
587,b'@caledunla puncak komedi',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
588,b'Nonton anime komedi malah baper anjim knpsi gue?!',nonton anime komedi malah baper anjim knpsi,2,1,0.2376,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
589,"b'@adjisdoaibu @rndy11 Sam, healingku ya nonton komedi, entah formatnya apa saja, \nBtw sukkses slalu Bang @adjisdoaibu yang berlimpah doa dari sang ibu \xf0\x9f\x99\x8f'",sam healingku nonton komedi entah format apa sukkses slalu bang limpah doa sang ibu,2,11,0.1295,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
590,b'@sirembuIan @apoxxmine @fessthai Kalo endingnya diketawain aja sebenarnya bisa jadi komedi\xf0\x9f\x91\x8d',kalo endingnya diketawain aja benar jadi,1,10,0.1915,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
591,b'Kalo kamu merasa post ini bermanfaat:\n1. Follow saya di @dionharyadi untuk konten seputar gizi &amp; kebugaran (dan komedi bapak2).\n\n2. Share ke satu temanmu yang membutuhkan konten ini.',kalo kamu rasa post follow konten putar gizi bugar komedi share satu teman butuh konten,2,0,0.1779,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
592,b'Nonton film komedi dulu ialangin rasa steress',nonton film komedi dulu ialangin rasa steress,1,17,0.1305,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
593,b'Menjelang pilstress 2024 banyak yg komedi terus hehehehehe https://t.co/53Sxg40Mpt',jelang pilstress banyak komedi terus hehehehehe,2,5,0.1421,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
594,"b'@moviemenfes Bagus, action komedi sedikit gore... \xf0\x9f\x98\x81'",bagus action komedi sedikit gore,2,17,0.1344,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
595,b'@kaelakovalskia Sya gx tau apa yg terjadi karna saya telat pastinya banyak komedi ini',sya gx tau apa jadi karna telat pasti banyak komedi,2,6,0.1562,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
596,"b'@lofyo1 Di nomor 3 harusnya ad komedi jg, tp lupa td \xf0\x9f\x98\xad'",nomor harus ad komedi jg tp lupa td,2,18,0.3033,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
597,b'@mukaikhlas komedi romance bisa kali ya tahun ini',komedi romance kali tahun,2,18,0.1696,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
598,"b'hdup gwe komedi bgt, msih awal tahun udh kna cakar kucing hhshshsh,,'",hdup gwe komedi bgt msih awal tahun udh kna cakar kucing hhshshsh,1,16,0.3042,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
599,b'makin hari makin komedi \xf0\x9f\x98\xbc https://t.co/BdmeGGZFXb',makin hari makin komedi,2,8,0.2477,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
600,b'Aku suka gaya gambar Kembalinya Dewi Siluman! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komedi #manhua #komikindonesia #komiklucu\n\nhttps://t.co/YA31a9arhv https://t.co/zLrkUAqbmN',aku suka gaya gambar kembali dewi bagus desain karakter pantas,2,9,0.5222,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
601,"b""Membuka 2023 dengan artikel 'Rock Bro: Naratif Komedi Tragis' dalam buku 'Satira: Bicara Filem Dunia Wayang' (terbitan Kuali Hitam Enterprise).\n\nUntuk mendapatkan buku ini,boleh hubungi penyelenggaranya @AinaSaaid yang menyambut birthday hari ni. Pibeday,\xf0\x9f\x90\xb0! https://t.co/o84MumPAlO""",artikel rock naratif komedi tragis buku bicara filem dunia wayang kuali hitam dapat buku hubung selenggara sambut birthday hari ni,2,19,0.5801,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
602,"b'Blom pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi &amp; tragedi.'",blom pernah tarik dlm hidup dlm tampil orang paling culun skalipun drama komedi tragedi,2,3,0.6033,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
603,b'Ais sama Syifa keknya kalo  dapat projects bareng lg Cocok tuh main drama komedi mereka satu server soalnya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#TajwidCinta',ais sama syifa kek kalo projects bareng lg cocok tuh main drama komedi satu server soal,2,3,0.599,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
604,"b'@lehagape @PASPusat Kesian org cina, esok PRN tolong pacak bendera PKR &amp; UMNO sahaja la. Org cina jadi balaci DSAI &amp; Zahid Komedi'",kesi org cina esok pacak bendera pkr umno sahaja org cina jadi balaci dsai zahid komedi,2,11,0.281,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
605,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komikon #komedi #komikstrip #komiket\n\nhttps://t.co/8b03gWT7E5 https://t.co/qvcwauiTW2',aku sabar tunggu apa jadi klik taut bawah gabung,2,6,0.551,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
606,b'@sounararara @akunnalzio NGAKAKAKAK AJG KOMEDI',ngakakakak ajg komedi,2,4,0.1617,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
607,b'komedi ga kalau gw dijodohin sama lulusan kuliah di madinah',komedi ga kalau gw dijodohin sama lulus kuliah madinah,2,17,0.1956,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
608,b'AWAL TAHUN KOMEDI BGT',awal tahun komedi bgt,2,18,0.275,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
609,b'komedi hari ini~ https://t.co/kpX9h6wZYr',komedi hari,1,10,0.1846,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
610,b'gk jelas dah lu katanya rr buat yg ngerjain task doang tp ttp di boost PUNCAK KOMEDI AYO SEMUANYA KETAWA \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb',jelas dah lu kata rr buat ngerjain task doang tp ttp boost puncak komedi ayo semua ketawa,2,19,0.2691,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
611,b'@yourxtrex Jadikan sbgi komedi kan?\xf0\x9f\x98\x8e',jadi sbgi komedi,1,6,0.1391,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
612,b'hahaha dikerjain anak bocah\xf0\x9f\x98\x82 \n\n https://t.co/YdjYAuYMIq',hahaha dikerjain anak,2,7,0.1382,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
613,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#Indonesia #komedi #komikstrip #komikon\n\nhttps://t.co/MX5XbAYDcI https://t.co/321xDGa13P',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
614,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komedi #Indonesia #komikharian #komikon\n\nhttps://t.co/JKuHvE8tqv https://t.co/xP2WI1Qlev',anime sangat layak ayo,2,1,0.3667,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
615,b'komedi banget dah',komedi banget dah,2,10,0.1643,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
616,"b'episode 3, ngejelasin dinamika soonhoon.\n\ndinamikanya: cowo klamar klemer!nyongi x workaholic!uji. ini tuh bakalan seru banget karena isinya full komedi di tiap panelnya. isinya tingkah lucu dan konyolnya nyongi.\n\n(sekali lagi maaf ga bisa nulisin ini ya)'",episode ngejelasin dinamika cowo klamar x tuh bakal seru banget isi full komedi tiap panel isi tingkah lucu konyol maaf ga nulisin,2,14,0.5079,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
617,"b'@kdrama_menfess mau tiga ini, drama komedi era kerajaan https://t.co/HNAQxqXFLY'",mau tiga drama komedi era raja,1,11,0.1373,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
618,"b'Hidup itu kayak komedi animasi angry birds; Selalu aja ada babi yg ketawa saat kita terjatuh.. \xf0\x9f\x98\xa5 @ Ketep, Jawa Tengah, Indonesia https://t.co/EO9VKZKZ6P'",hidup kayak komedi animasi angry selalu aja babi ketawa jatuh ketep jawa tengah indonesia,2,2,0.2819,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
619,b'@satbbang @moviemenfes nonton ini bukannya pada takut tapi pada ketawa semua \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad tapi emang aseulii komedi nya parah sih \xf0\x9f\x98\xad\xf0\x9f\x92\x94',nonton bukan takut ketawa semua emang aseulii komedi nya parah sih,1,13,0.211,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
620,b'@kazeaah ini semua juga bagus bagus (kalo mau komedi yang ngakak tp rada bikin malu coba baca the h0ly id0l &amp; the mach0 florist) https://t.co/aRhO9si3TV',semua bagus bagus mau komedi ngakak tp rada bikin malu coba baca the h0ly id0l the mach0,2,0,0.259,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
621,b'@adrenlee_ @moviemenfes iya betul pee mak wkwk kebanyakan horor thai komedi semua sih yah \xf0\x9f\x98\xad\xf0\x9f\x98\xad ditambah kalo nontonnya bareng temen',iya betul pee mak wkwk banyak horor thai komedi semua sih yah tambah kalo nontonnya bareng temen,2,13,0.5367,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
622,b'@alyakbar__ @MamatAlkatiri Wkwk komedi \xf0\x9f\xa4\xa3',wkwk komedi,1,16,0.1609,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
623,"b'Jurus hilangkan galau: -menonton film atau komedian, kalo nonton film ato komedi biar gak galau film yg bertema happy, kalo komedi misal OPJ bagus juga.'",jurus hilang film komedian kalo nonton film ato komedi biar galau film tema happy kalo komedi misal opj bagus,2,11,0.3588,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
624,b'@abdoolamunir Komedi king',komedi king,1,18,0.1237,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
625,b'puncak komedi sekali.',puncak komedi sekali,2,18,0.1992,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
626,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komedi #comics #Indonesia #komiklucu\n\nhttps://t.co/EAwiccQ7t6 https://t.co/I8IpBfh8Sv',aku sabar tunggu apa jadi klik taut bawah gabung,2,6,0.551,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
627,"b'@moviemenfes ingetnya scream, bukan lucu apa yah kek apa bagusnya sih sebenernya, jd pas selesai nonton yah ngetawain diri sendiri \xf0\x9f\x98\x94 hebat nonton ampe selesai, kalo horor yg emang komedi itu horor thai pastinya wkwk pernah sampe ngompol ditambah ngetawain temenku yg kagetan \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",ingetnya scream bukan lucu apa yah kek apa bagus sih sebenernya jd pas selesai nonton yah ngetawain diri sendiri hebat nonton ampe selesai kalo horor emang komedi horor thai pasti wkwk pernah sampe ngompol tambah ngetawain temenku kaget,2,13,0.413,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
628,b'@thestorykids @Stray_Kids Apa gara2 fw yang berujung komedi lalu di qrt akun official rcti yg tadi kah \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3',apa gara2 fw ujung komedi lalu qrt akun official rcti tadi,2,11,0.1815,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
629,b'Komedi terus nih mba nya \xf0\x9f\xa4\xa3 https://t.co/hWKZTHKP6w',komedi terus nih mba nya,0,11,0.2246,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
630,"b'wah puncak komedi, sepantesnya gua bilang ANJINGGGGG'",wah puncak komedi sepantesnya gua bilang anjingg,2,7,0.1616,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
631,b'@PhuttzLee @anthraxxx781 Dah macam slapstick komedi pula. kesian',dah macam slapstick komedi kesi,2,11,0.1434,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
632,"b'Semua, apalagi kalo sama temen auto berubah genre jadi komedi https://t.co/76BAa3WQIe'",semua kalo sama temen auto ubah genre jadi komedi,1,16,0.1375,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
633,b'hidup sprti di komedi putar alias ngentotttt',hidup sprti komedi putar alias ngentott,0,18,0.2488,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
634,"b'Katanya hidup ini panggung sandiwara, lha hidup aing kok malah jadi panggung srimulat, isinya komedi mulu...'",kata hidup panggung sandiwara lha hidup aing kok malah jadi panggung srimulat isi komedi mulu,2,9,0.2713,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
635,b'POINTS AND LAUGHS AT KAVETHAM DI PUNCAK KOMEDI \xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5 LOSERS (affectionate) \xe2\x80\x94 Anon u mood betul deh aku sangat terhibur. \xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/Lh5ttHLlxU',points and laughs at kavetham puncak komedi losers anon u mood betul deh aku sangat hibur,2,2,0.3492,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
636,b'Cerita Lucu ala Papua (MOB Papua) - Nomor Kapolda #shorts #papua #jokes https://t.co/YQjMGdUJTB via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua nomor kapolda via,2,6,0.2885,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
637,"b'Hahahahaa langsung ngerasa di ulti ketika diajak tos, dan pas ku tanya knp, katanya krn pasangan itu kan cerminan diri jiaakkhhh, puncak dari segala puncak komedi pada sesi tlp kali ini'",hahahahaa langsung ngerasa ulti ajak tos pas ku tanya knp kata pasang cermin diri jiaakkhh puncak segala puncak komedi sesi tlp kali,2,8,0.295,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
638,b'Cerita Lucu ala Papua (MOB Papua) - I Love You #shorts #papua #jokes https://t.co/akAteYaSOe via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua i love you via,2,6,0.2681,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
639,"b'Tua adalah menyadari klo Suju sebenernya sampingannya nyanyi, seriusnya di ranah komedi. https://t.co/0VS9lw0SMt'",tua sadar klo suju sebenernya samping nyanyi serius ranah komedi,1,9,0.2628,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
640,b'Cerita Lucu ala Papua (MOB Papua) - Selingkuh #shorts #papua #jokes https://t.co/XyJ7Vlelsb via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua selingkuh via,2,6,0.3107,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
641,b'Cerita Lucu ala Papua (MOB Papua) - Guru Olah Raga #shorts #papua #jokes https://t.co/Occ18okwf8 via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua guru olah raga via,2,6,0.311,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
642,b'ini ketawa saking anehnya bukan karena genrenya horror komedi https://t.co/ditqx4OJ9f',ketawa saking aneh bukan genre horror komedi,1,13,0.1934,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
643,b'puncak komedi https://t.co/rsXUgUBMm0',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
644,"b'RT @CenayangFilm: Rada bingung dan ngantuk nonton ini, tapi akhir-akhir oke lah. \n\nTitanic tapi dengan kritik sosial dan komedi satir. \n\nAd\xe2\x80\xa6'",rada bingung ngantuk nonton oke lah kritik sosial komedi satir,2,11,0.545,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
645,b'komedi banget',komedi banget,2,10,0.1853,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
646,"b'ga kebayang dah klo aku keterima kerja di situ. susah-susah hindarin interaksi, eh malah kerja di perusahaan yg sama ... kan jd komedi bgt ntar https://t.co/FmBoFPGasa'",ga bayang dah klo aku terima kerja situ hindarin interaksi eh malah kerja usaha sama jd komedi bgt ntar,2,2,0.5645,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
647,"b'@moviemenfes tadi ada sw temen nonton ini, emang film indo mending horor atau komedi aja si'",tadi sw temen nonton emang film indo mending horor komedi aja si,2,13,0.2907,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
648,b'@jekhengker in conclusion 2022 brada di puncak komedi semua lh',in conclusion brada puncak komedi semua lh,1,18,0.1578,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
649,b'@SmgMenfess2 Puncak komedi = Daerah langganan banjir tapi kali disampingnya sempit bgt',puncak komedi daerah langgan banjir kali samping sempit bgt,2,10,0.2275,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
650,"b'orang mah putus sedih, galau ye kan. tapi gue beneran pen ketawa anjir \xf0\x9f\x99\x88 komedi bener awal 2023 wkwk. ini gue rayain aja apa gimana ya?'",orang mah putus sedih galau ye gue beneran pen ketawa anjir komedi bener awal wkwk gue rayain aja apa gimana,2,13,0.2415,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
651,b'@wonyze @kdrama_menfess Ada komedi tipis tipis',komedi tipis tipis,1,14,0.2572,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
652,"b'puncak komedi, lebih lucu dari roastingannya nana https://t.co/MwYBkAcBzP'",puncak komedi lebih lucu roastingannya nana,2,18,0.1713,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
