,datetime,text,cleanTweet,emotion
570,2023-01-03 11:50:35,b'@collegemenfess Uas ku kalo dijadiin buku genrenya komedi',uas ku kalo dijadiin buku genre komedi,2
571,2023-01-03 11:50:24,"b'@indomyfess Namjoon, masak nasi goreng yg simple aja, karena ini acara komedi harus ada bahan lawakan kan, kayaknya namjoon partner yg pas'",namjoon masak nasi goreng simple aja acara komedi bahan lawa kayak namjoon partner pas,2
572,2023-01-03 11:50:20,b'malah jadi komedi tai\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 yoasobi km nyesel gk notis orang aneh',malah jadi komedi yoasobi km nyesel not orang aneh,2
573,2023-01-03 11:49:41,b'Komedi emang healing paling gampang ga perlu banyak usaha cukup nonton atau dengerin https://t.co/jUBIzClDpp',komedi emang healing paling gampang ga perlu banyak usaha cukup nonton dengerin,2
574,2023-01-03 11:48:40,"b'@mftiskandar @premierleague Liverpool emang idola, peningkat mood bahagia. Komedi tengah malam tenan \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",liverpool emang idola tingkat mood bahagia komedi tengah malam tenan,1
575,2023-01-03 11:48:10,b'puncak komedi kalo kata coki https://t.co/cPk9U7E7S0',puncak komedi kalo kata cok,2
576,2023-01-03 11:47:40,"b'Dunia adalah komedi bagi mereka yan memikirkannya, atau tragedi bagi mereka yang merasakannya. (Harace Walpole)'",dunia komedi yan pikir tragedi rasa,2
577,2023-01-03 11:47:12,b'@xiwangfu menemukan sebuah komedi lucu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',temu buah komedi lucu,2
578,2023-01-03 11:47:07,"b'@velynatalia_ seru pol kek mr. queen, tapi lek dari segi komedi lebih ngakak mr. queen, worth to watch karna tiap episode pasti plot twistttttt'",seru pol kek mr queen lek segi komedi lebih ngakak mr queen worth to watch karna tiap episode plot twistt,2
579,2023-01-03 11:46:48,b'Lucu seperti dipuncak komedi https://t.co/j7HdV6k2TI https://t.co/nP5POAmXpw',lucu puncak komedi,2
580,2023-01-03 11:46:18,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikindo #comic #manhwa #komedi\n\nhttps://t.co/Dfv8D6IMEt https://t.co/98t6s4WWxV',komik luar biasa dapat perhati,2
581,2023-01-03 11:46:04,b'Aku suka gaya gambar Nona Kelinci Milik Tuan Serigala! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komikstrip #komikharian #komiklokal #komedi\n\nhttps://t.co/jgvTekoDAx https://t.co/j30U1CTDdO',aku suka gaya gambar nona kelinci milik tuan bagus desain karakter pantas,1
582,2023-01-03 11:45:00,b'wkwkwk ga jadi ngobatin kalo kaya gitu mah\n\n https://t.co/VsDNp8z3PG',wkwkwk ga jadi ngobatin kalo kaya gitu,2
583,2023-01-03 11:43:46,b'@lieberrte @animefess_ Lah bener kan komedi dewasa WKWK',lah bener komedi dewasa wkwk,1
584,2023-01-03 11:43:07,"b'@sympaticst Demenan gue sih series Love-Live.. Anime idol school gitu. Ada juga anime komedi, judulnya Nichijou! Film sih, cobain fantasy deh contohnya The School for Good and Evil. Selamat menonton. ;)'",demen gue sih series anime idol school gitu anime komedi judul film sih cobain fantasy deh contoh the school for good and evil selamat tonton,2
585,2023-01-03 11:43:00,b'@GF_Rayn11 fantasi dan komedi si hrus baca karna realita ny ga seindah itu wkwk',fantasi komedi si hrus baca karna realita ny ga indah wkwk,2
586,2023-01-03 11:41:49,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#Bahasaindonesia #komikislam #komedi #indiecomics\n\nhttps://t.co/932iK6Bbtw https://t.co/nN9uw5Nkdb',aku sabar tunggu apa jadi klik taut bawah gabung,2
587,2023-01-03 11:38:46,b'@caledunla puncak komedi',puncak komedi,1
588,2023-01-03 11:37:54,b'Nonton anime komedi malah baper anjim knpsi gue?!',nonton anime komedi malah baper anjim knpsi,2
589,2023-01-03 11:36:02,"b'@adjisdoaibu @rndy11 Sam, healingku ya nonton komedi, entah formatnya apa saja, \nBtw sukkses slalu Bang @adjisdoaibu yang berlimpah doa dari sang ibu \xf0\x9f\x99\x8f'",sam healingku nonton komedi entah format apa sukkses slalu bang limpah doa sang ibu,2
590,2023-01-03 11:34:02,b'@sirembuIan @apoxxmine @fessthai Kalo endingnya diketawain aja sebenarnya bisa jadi komedi\xf0\x9f\x91\x8d',kalo endingnya diketawain aja benar jadi,1
591,2023-01-03 11:32:49,b'Kalo kamu merasa post ini bermanfaat:\n1. Follow saya di @dionharyadi untuk konten seputar gizi &amp; kebugaran (dan komedi bapak2).\n\n2. Share ke satu temanmu yang membutuhkan konten ini.',kalo kamu rasa post follow konten putar gizi bugar komedi share satu teman butuh konten,2
592,2023-01-03 11:31:17,b'Nonton film komedi dulu ialangin rasa steress',nonton film komedi dulu ialangin rasa steress,1
593,2023-01-03 11:31:16,b'Menjelang pilstress 2024 banyak yg komedi terus hehehehehe https://t.co/53Sxg40Mpt',jelang pilstress banyak komedi terus hehehehehe,2
594,2023-01-03 11:30:27,"b'@moviemenfes Bagus, action komedi sedikit gore... \xf0\x9f\x98\x81'",bagus action komedi sedikit gore,2
595,2023-01-03 11:29:30,b'@kaelakovalskia Sya gx tau apa yg terjadi karna saya telat pastinya banyak komedi ini',sya gx tau apa jadi karna telat pasti banyak komedi,2
596,2023-01-03 11:27:59,"b'@lofyo1 Di nomor 3 harusnya ad komedi jg, tp lupa td \xf0\x9f\x98\xad'",nomor harus ad komedi jg tp lupa td,2
597,2023-01-03 11:24:56,b'@mukaikhlas komedi romance bisa kali ya tahun ini',komedi romance kali tahun,2
598,2023-01-03 11:24:32,"b'hdup gwe komedi bgt, msih awal tahun udh kna cakar kucing hhshshsh,,'",hdup gwe komedi bgt msih awal tahun udh kna cakar kucing hhshshsh,1
599,2023-01-03 11:24:32,b'makin hari makin komedi \xf0\x9f\x98\xbc https://t.co/BdmeGGZFXb',makin hari makin komedi,2
600,2023-01-03 11:23:37,b'Aku suka gaya gambar Kembalinya Dewi Siluman! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komedi #manhua #komikindonesia #komiklucu\n\nhttps://t.co/YA31a9arhv https://t.co/zLrkUAqbmN',aku suka gaya gambar kembali dewi bagus desain karakter pantas,2
601,2023-01-03 11:22:53,"b""Membuka 2023 dengan artikel 'Rock Bro: Naratif Komedi Tragis' dalam buku 'Satira: Bicara Filem Dunia Wayang' (terbitan Kuali Hitam Enterprise).\n\nUntuk mendapatkan buku ini,boleh hubungi penyelenggaranya @AinaSaaid yang menyambut birthday hari ni. Pibeday,\xf0\x9f\x90\xb0! https://t.co/o84MumPAlO""",artikel rock naratif komedi tragis buku bicara filem dunia wayang kuali hitam dapat buku hubung selenggara sambut birthday hari ni,2
602,2023-01-03 11:22:33,"b'Blom pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi &amp; tragedi.'",blom pernah tarik dlm hidup dlm tampil orang paling culun skalipun drama komedi tragedi,2
603,2023-01-03 11:21:41,b'Ais sama Syifa keknya kalo  dapat projects bareng lg Cocok tuh main drama komedi mereka satu server soalnya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#TajwidCinta',ais sama syifa kek kalo projects bareng lg cocok tuh main drama komedi satu server soal,2
604,2023-01-03 11:21:25,"b'@lehagape @PASPusat Kesian org cina, esok PRN tolong pacak bendera PKR &amp; UMNO sahaja la. Org cina jadi balaci DSAI &amp; Zahid Komedi'",kesi org cina esok pacak bendera pkr umno sahaja org cina jadi balaci dsai zahid komedi,2
605,2023-01-03 11:21:16,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komikon #komedi #komikstrip #komiket\n\nhttps://t.co/8b03gWT7E5 https://t.co/qvcwauiTW2',aku sabar tunggu apa jadi klik taut bawah gabung,2
606,2023-01-03 11:20:49,b'@sounararara @akunnalzio NGAKAKAKAK AJG KOMEDI',ngakakakak ajg komedi,2
607,2023-01-03 11:20:44,b'komedi ga kalau gw dijodohin sama lulusan kuliah di madinah',komedi ga kalau gw dijodohin sama lulus kuliah madinah,2
608,2023-01-03 11:19:46,b'AWAL TAHUN KOMEDI BGT',awal tahun komedi bgt,2
609,2023-01-03 11:18:55,b'komedi hari ini~ https://t.co/kpX9h6wZYr',komedi hari,1
610,2023-01-03 11:18:16,b'gk jelas dah lu katanya rr buat yg ngerjain task doang tp ttp di boost PUNCAK KOMEDI AYO SEMUANYA KETAWA \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb',jelas dah lu kata rr buat ngerjain task doang tp ttp boost puncak komedi ayo semua ketawa,2
611,2023-01-03 11:16:56,b'@yourxtrex Jadikan sbgi komedi kan?\xf0\x9f\x98\x8e',jadi sbgi komedi,1
612,2023-01-03 11:15:00,b'hahaha dikerjain anak bocah\xf0\x9f\x98\x82 \n\n https://t.co/YdjYAuYMIq',hahaha dikerjain anak,2
613,2023-01-03 11:13:59,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#Indonesia #komedi #komikstrip #komikon\n\nhttps://t.co/MX5XbAYDcI https://t.co/321xDGa13P',komik luar biasa dapat perhati,2
614,2023-01-03 11:12:55,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komedi #Indonesia #komikharian #komikon\n\nhttps://t.co/JKuHvE8tqv https://t.co/xP2WI1Qlev',anime sangat layak ayo,2
615,2023-01-03 11:11:18,b'komedi banget dah',komedi banget dah,2
616,2023-01-03 11:10:53,"b'episode 3, ngejelasin dinamika soonhoon.\n\ndinamikanya: cowo klamar klemer!nyongi x workaholic!uji. ini tuh bakalan seru banget karena isinya full komedi di tiap panelnya. isinya tingkah lucu dan konyolnya nyongi.\n\n(sekali lagi maaf ga bisa nulisin ini ya)'",episode ngejelasin dinamika cowo klamar x tuh bakal seru banget isi full komedi tiap panel isi tingkah lucu konyol maaf ga nulisin,2
617,2023-01-03 11:10:42,"b'@kdrama_menfess mau tiga ini, drama komedi era kerajaan https://t.co/HNAQxqXFLY'",mau tiga drama komedi era raja,1
618,2023-01-03 11:09:26,"b'Hidup itu kayak komedi animasi angry birds; Selalu aja ada babi yg ketawa saat kita terjatuh.. \xf0\x9f\x98\xa5 @ Ketep, Jawa Tengah, Indonesia https://t.co/EO9VKZKZ6P'",hidup kayak komedi animasi angry selalu aja babi ketawa jatuh ketep jawa tengah indonesia,2
619,2023-01-03 11:07:32,b'@satbbang @moviemenfes nonton ini bukannya pada takut tapi pada ketawa semua \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad tapi emang aseulii komedi nya parah sih \xf0\x9f\x98\xad\xf0\x9f\x92\x94',nonton bukan takut ketawa semua emang aseulii komedi nya parah sih,1
620,2023-01-03 11:06:25,b'@kazeaah ini semua juga bagus bagus (kalo mau komedi yang ngakak tp rada bikin malu coba baca the h0ly id0l &amp; the mach0 florist) https://t.co/aRhO9si3TV',semua bagus bagus mau komedi ngakak tp rada bikin malu coba baca the h0ly id0l the mach0,2
621,2023-01-03 11:06:18,b'@adrenlee_ @moviemenfes iya betul pee mak wkwk kebanyakan horor thai komedi semua sih yah \xf0\x9f\x98\xad\xf0\x9f\x98\xad ditambah kalo nontonnya bareng temen',iya betul pee mak wkwk banyak horor thai komedi semua sih yah tambah kalo nontonnya bareng temen,2
622,2023-01-03 11:06:12,b'@alyakbar__ @MamatAlkatiri Wkwk komedi \xf0\x9f\xa4\xa3',wkwk komedi,1
623,2023-01-03 11:05:17,"b'Jurus hilangkan galau: -menonton film atau komedian, kalo nonton film ato komedi biar gak galau film yg bertema happy, kalo komedi misal OPJ bagus juga.'",jurus hilang film komedian kalo nonton film ato komedi biar galau film tema happy kalo komedi misal opj bagus,2
624,2023-01-03 11:02:01,b'@abdoolamunir Komedi king',komedi king,1
625,2023-01-03 11:01:59,b'puncak komedi sekali.',puncak komedi sekali,2
626,2023-01-03 11:01:33,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komedi #comics #Indonesia #komiklucu\n\nhttps://t.co/EAwiccQ7t6 https://t.co/I8IpBfh8Sv',aku sabar tunggu apa jadi klik taut bawah gabung,2
627,2023-01-03 11:01:13,"b'@moviemenfes ingetnya scream, bukan lucu apa yah kek apa bagusnya sih sebenernya, jd pas selesai nonton yah ngetawain diri sendiri \xf0\x9f\x98\x94 hebat nonton ampe selesai, kalo horor yg emang komedi itu horor thai pastinya wkwk pernah sampe ngompol ditambah ngetawain temenku yg kagetan \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",ingetnya scream bukan lucu apa yah kek apa bagus sih sebenernya jd pas selesai nonton yah ngetawain diri sendiri hebat nonton ampe selesai kalo horor emang komedi horor thai pasti wkwk pernah sampe ngompol tambah ngetawain temenku kaget,2
628,2023-01-03 11:00:33,b'@thestorykids @Stray_Kids Apa gara2 fw yang berujung komedi lalu di qrt akun official rcti yg tadi kah \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3',apa gara2 fw ujung komedi lalu qrt akun official rcti tadi,2
629,2023-01-03 10:58:17,b'Komedi terus nih mba nya \xf0\x9f\xa4\xa3 https://t.co/hWKZTHKP6w',komedi terus nih mba nya,0
630,2023-01-03 10:57:54,"b'wah puncak komedi, sepantesnya gua bilang ANJINGGGGG'",wah puncak komedi sepantesnya gua bilang anjingg,2
631,2023-01-03 10:57:50,b'@PhuttzLee @anthraxxx781 Dah macam slapstick komedi pula. kesian',dah macam slapstick komedi kesi,2
632,2023-01-03 10:56:42,"b'Semua, apalagi kalo sama temen auto berubah genre jadi komedi https://t.co/76BAa3WQIe'",semua kalo sama temen auto ubah genre jadi komedi,1
633,2023-01-03 10:56:29,b'hidup sprti di komedi putar alias ngentotttt',hidup sprti komedi putar alias ngentott,0
634,2023-01-03 10:56:16,"b'Katanya hidup ini panggung sandiwara, lha hidup aing kok malah jadi panggung srimulat, isinya komedi mulu...'",kata hidup panggung sandiwara lha hidup aing kok malah jadi panggung srimulat isi komedi mulu,2
635,2023-01-03 10:56:00,b'POINTS AND LAUGHS AT KAVETHAM DI PUNCAK KOMEDI \xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5\xf0\x9f\xab\xb5 LOSERS (affectionate) \xe2\x80\x94 Anon u mood betul deh aku sangat terhibur. \xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/Lh5ttHLlxU',points and laughs at kavetham puncak komedi losers anon u mood betul deh aku sangat hibur,2
636,2023-01-03 10:55:50,b'Cerita Lucu ala Papua (MOB Papua) - Nomor Kapolda #shorts #papua #jokes https://t.co/YQjMGdUJTB via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua nomor kapolda via,2
637,2023-01-03 10:55:33,"b'Hahahahaa langsung ngerasa di ulti ketika diajak tos, dan pas ku tanya knp, katanya krn pasangan itu kan cerminan diri jiaakkhhh, puncak dari segala puncak komedi pada sesi tlp kali ini'",hahahahaa langsung ngerasa ulti ajak tos pas ku tanya knp kata pasang cermin diri jiaakkhh puncak segala puncak komedi sesi tlp kali,2
638,2023-01-03 10:55:05,b'Cerita Lucu ala Papua (MOB Papua) - I Love You #shorts #papua #jokes https://t.co/akAteYaSOe via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua i love you via,2
639,2023-01-03 10:54:50,"b'Tua adalah menyadari klo Suju sebenernya sampingannya nyanyi, seriusnya di ranah komedi. https://t.co/0VS9lw0SMt'",tua sadar klo suju sebenernya samping nyanyi serius ranah komedi,1
640,2023-01-03 10:54:10,b'Cerita Lucu ala Papua (MOB Papua) - Selingkuh #shorts #papua #jokes https://t.co/XyJ7Vlelsb via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua selingkuh via,2
641,2023-01-03 10:53:03,b'Cerita Lucu ala Papua (MOB Papua) - Guru Olah Raga #shorts #papua #jokes https://t.co/Occ18okwf8 via @YouTube \n\n#shorts \n#shortsyoutube \n#jokes \n#papua \n#papuabarat \n#papuaindonesia \n#humor \n#lucu \n#komedi \n#videolucu \n#videolucuterbaru',cerita lucu ala papua guru olah raga via,2
642,2023-01-03 10:52:41,b'ini ketawa saking anehnya bukan karena genrenya horror komedi https://t.co/ditqx4OJ9f',ketawa saking aneh bukan genre horror komedi,1
643,2023-01-03 10:52:24,b'puncak komedi https://t.co/rsXUgUBMm0',puncak komedi,1
644,2023-01-03 10:50:59,"b'RT @CenayangFilm: Rada bingung dan ngantuk nonton ini, tapi akhir-akhir oke lah. \n\nTitanic tapi dengan kritik sosial dan komedi satir. \n\nAd\xe2\x80\xa6'",rada bingung ngantuk nonton oke lah kritik sosial komedi satir,2
645,2023-01-03 10:49:24,b'komedi banget',komedi banget,2
646,2023-01-03 10:49:22,"b'ga kebayang dah klo aku keterima kerja di situ. susah-susah hindarin interaksi, eh malah kerja di perusahaan yg sama ... kan jd komedi bgt ntar https://t.co/FmBoFPGasa'",ga bayang dah klo aku terima kerja situ hindarin interaksi eh malah kerja usaha sama jd komedi bgt ntar,2
647,2023-01-03 10:49:18,"b'@moviemenfes tadi ada sw temen nonton ini, emang film indo mending horor atau komedi aja si'",tadi sw temen nonton emang film indo mending horor komedi aja si,2
648,2023-01-03 10:48:11,b'@jekhengker in conclusion 2022 brada di puncak komedi semua lh',in conclusion brada puncak komedi semua lh,1
649,2023-01-03 10:46:47,b'@SmgMenfess2 Puncak komedi = Daerah langganan banjir tapi kali disampingnya sempit bgt',puncak komedi daerah langgan banjir kali samping sempit bgt,2
650,2023-01-03 10:45:34,"b'orang mah putus sedih, galau ye kan. tapi gue beneran pen ketawa anjir \xf0\x9f\x99\x88 komedi bener awal 2023 wkwk. ini gue rayain aja apa gimana ya?'",orang mah putus sedih galau ye gue beneran pen ketawa anjir komedi bener awal wkwk gue rayain aja apa gimana,2
651,2023-01-03 10:45:28,b'@wonyze @kdrama_menfess Ada komedi tipis tipis',komedi tipis tipis,1
652,2023-01-03 10:42:34,"b'puncak komedi, lebih lucu dari roastingannya nana https://t.co/MwYBkAcBzP'",puncak komedi lebih lucu roastingannya nana,2
653,2023-01-03 10:41:36,"b'@wonyze @kdrama_menfess Seru kak, kalo menurut ku ada komedi tipis tipis dr kang siljangnim wkwm, sm sedih sih liat keluarganya da hee'",seru kak kalo ku komedi tipis tipis kang siljangnim wkwm sm sedih sih liat keluarga da hee,2
654,2023-01-03 10:37:54,b'Puncak komedi sedang terjadi.....',puncak komedi sedang jadi,2
655,2023-01-03 10:37:21,b'Bener banget wkkwkwkwk komedi https://t.co/1JfPOGwjy2',bener banget wkkwkwkwk komedi,2
656,2023-01-03 10:33:22,b'Kalo dipikir2 hidup gw komedi banget ya',kalo dipikir2 hidup gw komedi banget,2
657,2023-01-03 10:29:45,b'puncak komedi \xf0\x9f\x98\xad https://t.co/nRqpidlLin',puncak komedi,1
658,2023-01-03 10:29:37,"b'Politik tuh lucu yaa ternyata, kek komedi \xf0\x9f\x99\x88'",politik tuh lucu yaa nyata kek komedi,2
659,2023-01-03 10:28:28,b'@kdrama_menfess gaada komedi \xf0\x9f\x98\xad',gaada komedi,2
660,2023-01-03 10:27:30,"b'@kdrama_menfess 7/10 lah kira2, ini komedi tapi ada romance nya tipis2,\nCuma agak gak puas sama endingnya wkwkw..'",lah kira2 komedi romance nya puas sama endingnya wkwkw,2
661,2023-01-03 10:25:51,"b'@indahalqdr @adityajuliannn Wkkwkwkw puncak komedi yaaa. Ga cape tuh dijadiin badut mulu? Kalo doi dkt cewe laen nyesek kek flatshoes ""GA PUNYA HAKKKK!!!!"" wkwkwkwk'",wkkwkwkw puncak komedi yaa ga cape tuh dijadiin badut mulu kalo doi dkt cewe laen nyesek kek flatshoes ga punya wkwkwkwk,2
662,2023-01-03 10:20:31,"b'@karametl @aentidote gue ga kcj, semua kisah cinta gue kayak AU. TAPI PAS PUTUS KAYAK MUSIBAH. elu ga kcj deh, tapi kisah cinta komedi :VVVV'",gue ga kcj semua kisah cinta gue kayak au pas putus kayak musibah elu ga kcj deh kisah cinta komedi,2
663,2023-01-03 10:18:19,b'Capek di bikin komedi terus ama hidup',capek bikin komedi terus ama hidup,2
664,2023-01-03 10:17:48,b'Puncak komedi minggu ini bgt nih berita\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3 https://t.co/zKuNEJvcwp',puncak komedi minggu bgt nih,0
665,2023-01-03 10:16:36,b'Hidup gue komedi banget bangsat',hidup gue komedi banget bangsat,2
666,2023-01-03 10:16:20,"b'Lu mau keluar zona kpop jaemin ga bakal peduli, komedi bgt https://t.co/lhNEgWEadu'",lu mau keluar zona kpop jaemin ga bakal peduli komedi bgt,2
667,2023-01-03 10:10:34,"b'komedi nya dapet bgt wkwk\xf0\x9f\x98\xad\xf0\x9f\x98\xad harus gw rewatch terus ni film, setelah extreme job ini action nya jga keren bgt sihhhh mantep cok'",komedi nya dapet bgt gw rewatch terus ni film extreme job action nya jga keren bgt sihh mantep cok,2
668,2023-01-03 10:04:38,b'Penuh komedi untuk nutupin anxiety wkwkwkwkkw',penuh komedi nutupin anxiety wkwkwkwkkw,2
669,2023-01-03 10:04:33,b'Gusti memberkati komedi \xf0\x9f\x99\x8f https://t.co/DB7rVTq8z5',gusti kati komedi,0
670,2023-01-03 10:03:59,b'@kleenious ASLI KOMEDI BANGET AKU SEMALEM NONTON WKWKWK. Kalo produce kan kalo ada yang rank rendah editannya kayak zoom in zoom out apalah INI MAH DIKETAWAIN (LOVINGLY) YA ALLAH \xf0\x9f\x98\xad',asli komedi banget aku semalem nonton wkwkwk kalo produce kalo rank rendah edit kayak zoom in zoom out apa mah diketawain allah,2
671,2023-01-03 10:03:38,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#Komikus #komedi #comics #komiklucu\n\nhttps://t.co/M50VyAJEcw https://t.co/LrCH1IxIqg',komik luar biasa dapat perhati,2
672,2023-01-03 10:02:48,b'@kdrama_menfess amannnn banget soalnya isinya komedi semua :\xe2\x80\x9d)',amann banget soal isi komedi semua,2
673,2023-01-03 10:02:06,"b'ketawa dong, puncak komedi ini, kasian amat baru nyesel sekarang \xf0\x9f\x98\xb8\xf0\x9f\x98\xb8\xf0\x9f\x98\xb8 https://t.co/SQXhTGFw7e'",ketawa dong puncak komedi kasi baru nyesel sekarang,2
674,2023-01-03 10:01:03,"b'Hallo.. Nakama bantu RT..ya... Share about OP komedi dan Facts, Quote enjoy with admin #Law #Bot'",hallo nakama bantu share about op komedi facts quote enjoy with admin,2
675,2023-01-03 10:00:22,b'Jalan cerita Kaisar Adalah Seorang Wanita membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komiklokal #komiklokalindonesia #komedi #komikharian\n\nhttps://t.co/QijKUxuCYP https://t.co/vof2s4Y39D',jalan cerita kaisar orang wanita bawa asa naik turun komik pukau penuh,2
676,2023-01-03 09:58:40,b'dunia lagi kayak puncak komedi',dunia kayak puncak komedi,2
677,2023-01-03 09:58:39,"b'komedi awal tahun, siapa produsernya? saya saya saya \xe2\x98\x9d\xf0\x9f\x8f\xbb https://t.co/mol62fct2K'",komedi awal tahun siapa produser,2
678,2023-01-03 09:57:28,b'Jalan cerita Apa yang Harus Kulakukan Setelah Menerima Lamaran Tuan Putri Elven membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komikindo #comics #dagelan #komedi\n\nhttps://t.co/3lM9tj7XHP https://t.co/CakxyLhJCx',jalan cerita apa laku terima lamar tuan putri elven bawa asa naik turun komik pukau penuh,2
679,2023-01-03 09:56:22,b'@WinnerBucket Gue lelah bercanda terus. Hidup gue udah komedi banget soalnya.',gue lelah canda terus hidup gue udah komedi banget soal,2
680,2023-01-03 09:53:43,b'@fessthai Neo perasaan hidupnya komedi mulu \xf0\x9f\x98\xad',neo asa hidup komedi mulu,2
681,2023-01-03 09:53:37,b'Aku suka gaya gambar Dewa Keabadian Pertama! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#comic #komedi #Komikus #manga\n\nhttps://t.co/OxkpB2Nivs https://t.co/G1jvxTMPsA',aku suka gaya gambar dewa abadi bagus desain karakter pantas,2
682,2023-01-03 09:52:03,b'@cutecca WKWKWKKW PUNCAK KOMEDI',wkwkwkkw puncak komedi,1
683,2023-01-03 09:52:02,b'episode ini kekeh kaliii..jokes tongkrongan dan apa ada nya..love love..pikir deh kek smua tu gaperlu serius2 kali..Tengok org ini penuh komedi tapi kaya raya..wkwkwkwk https://t.co/owLiwBD9TH',episode kekeh tongkrong apa deh kek smua tu gaperlu serius2 org penuh komedi kaya,2
684,2023-01-03 09:50:33,b'puncak komedi \xf0\x9f\x98\x82. https://t.co/x3Ujpr97EJ',puncak komedi,1
685,2023-01-03 09:48:37,"b'yaudah lah yaa mau gimana lagi, udah mah dipaksa mandiri sedari kecil, ditambah gaada yang peduli kaya masa kecil... wkakakakak puncak komedi'",yaudah lah yaa mau gimana udah mah paksa mandiri dar kecil tambah gaada peduli kaya masa kecil wkakakakak puncak komedi,2
686,2023-01-03 09:48:06,b'Jalan cerita Kelahiran Kembali: Memberikanmu Kasih Sayang Ekslusifku membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komiker #dagelan #komedi #komikinajah\n\nhttps://t.co/vW56LOLgAs^dagelan^komedi^komikinajah https://t.co/MhNPy6fnaA',jalan cerita lahir beri kasih sayang ekslusifku bawa asa naik turun komik pukau penuh,2
687,2023-01-03 09:47:54,b'@Ercnyldrm1 Komedi yaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',komedi yaa,2
688,2023-01-03 09:46:39,b'ngehibur diri komedi banget idupnya',ngehibur diri komedi banget idupnya,2
689,2023-01-03 09:46:06,b'komedi banget ni idup',komedi banget ni idup,2
690,2023-01-03 09:45:41,"b'Gua cpek bgt cuy orng"" lihtnya gua enk enak aja gtu ya, engga njing gue setress maknnya gua bucinin cwok"" kpop tuh cma buat pengalihan doang biar gakepikiran ini itu wkwk puncak komedi\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",gua cpek bgt cuy orng lihtnya gua enk enak aja gtu engga njing gue setress maknnya gua bucinin cwok kpop tuh cma buat alih doang biar gakepikiran wkwk puncak,2
691,2023-01-03 09:45:39,"b'Komedi menyelamatkan hidup.\n\nBener bang, cukup gini aja kita \xe2\x9d\xa4\xef\xb8\x8f https://t.co/kfzkdhO1u2'",komedi selamat bang cukup gin aja,2
